#Position (bp)	mapping quality
15197.0	25.960980301826655
45590.0	42.62624640781232
75983.0	42.68501363001707
106376.0	42.70997306268741
136769.0	41.37377356287497
167162.0	32.357422164467835
197555.0	29.23684730869928
221485.0	11.758369213388866
236681.5	20.249957275241613
258341.0	35.132518504393126
288734.0	42.45297300867283
319127.0	42.27702935750063
349520.0	42.68948772986546
379913.0	42.69266540935748
410306.0	41.98124007643404
440699.0	35.50871597533672
471092.0	40.017047104833885
501485.0	34.97328260200999
531878.0	42.00931571254913
562271.0	42.32580204704187
592664.0	42.505268576308666
623057.0	42.503287329088245
653450.0	41.358756104334944
683843.0	42.51393800596506
714236.0	41.37477378139387
744629.0	42.71075220399367
775022.0	42.587732866953324
805415.0	42.70057528493896
835808.0	42.163913310271255
866201.0	41.92925440922504
896594.0	41.55670791747926
926987.0	42.58897473722408
957380.0	42.62782732625977
987773.0	42.747427917659216
1018166.0	42.356084415622824
1038382.5	15.171277592464417
1053579.0	25.896484518613438
1078952.0	42.59353529326325
1109345.0	42.494872753203076
1139738.0	34.35325338657765
1170131.0	42.160383083074976
1200524.0	39.92593120027806
1230917.0	39.12082746974388
1261310.0	42.57755659451698
1291703.0	42.66245560953495
1322096.0	40.985260792539776
1348657.5	32.82478802904651
1363854.0	6.388894332322374
1382882.0	27.07927623351646
1413275.0	41.74062337774701
1443668.0	42.75165131611707
1474061.0	41.60977277123353
1504454.0	41.81800079046596
1534847.0	42.69724521610086
1565240.0	41.29417242753068
1595633.0	41.561832417903474
1626026.0	42.78709453910901
1656419.0	42.41459449120122
1686812.0	42.6292397026103
1717205.0	42.603707318297225
1747598.0	41.11872775646375
1777991.0	42.51976130166346
1808384.0	41.43949258735921
1838777.0	41.72106497620704
1869170.0	30.442515307681397
1899563.0	23.483533588720526
1929956.0	42.65141196027686
1960349.0	42.026240287202896
1990742.0	41.01317880789268
2021135.0	31.721099528453262
2051528.0	42.66489640031067
2081921.0	42.82621031671889
2112314.0	38.03066586583059
2142707.0	42.650498268592195
2173100.0	38.642640404880936
2203493.0	42.64238354488805
2233886.0	22.855712885976615
2264279.0	42.50172022426343
2294672.0	42.345937846113756
2325065.0	42.70274490016347
2355458.0	24.00252929025137
2385851.0	42.33333525132074
2416244.0	42.79266497319145
2446637.0	28.229100172550652
2477030.0	42.807015643349224
2507423.0	37.745984578602126
2537816.0	41.35275250003459
2568209.0	31.103241417297642
2598602.0	40.776326104885676
2628995.0	42.68587790284008
2659388.0	40.91422673643172
2689781.0	42.74454915442553
2720174.0	41.656368826776415
2750567.0	42.67262382791924
2780960.0	42.72679240689663
2811353.0	42.422125386191894
2841746.0	42.645787508828576
2872139.0	34.34995928583876
2889645.5	0.9601749494713172
2904842.0	5.091551236096995
2932925.0	42.53872045349708
2963318.0	42.42449827285963
2993711.0	42.57188722076487
3024104.0	42.36437062398785
3054497.0	42.519916838893806
3084890.0	38.64465679873341
3115283.0	39.02032771667509
3145676.0	41.90340973966269
3176069.0	42.76645800325736
3206462.0	41.435702619764314
3236855.0	42.4286221196913
3267248.0	42.06931316574581
3297641.0	40.033735178681304
3322340.5	34.44668311678342
3337537.0	32.252631578947366
3358427.0	15.723345588235293
3388820.0	16.408898305084747
3410819.5	21.29787234042553
3426016.0	31.437426727188758
3449606.0	38.39227732533158
3479999.0	41.82637076694531
3510392.0	42.454810483460825
3540785.0	41.81574139813742
3571178.0	42.43544356416408
3601571.0	42.42642542982807
3631964.0	42.64693927755108
3662357.0	42.25268569634494
3692750.0	40.517019302511244
3723143.0	42.296884848922176
3753536.0	42.32189088396726
3783929.0	41.47192654053529
3814322.0	42.50685943559152
3844715.0	40.93679844342341
3875108.0	30.802597594090916
3905501.0	33.38722142730419
3935894.0	42.72518441427123
3966287.0	42.58667402579483
3987990.0	25.28603899668549
4003186.5	14.916975196279786
4027073.0	42.35706715766622
4057466.0	42.62600026585139
4087859.0	42.24478709201419
4118252.0	39.74299739929094
4148645.0	35.359414633707175
4179038.0	42.441004436964505
4209431.0	41.97036282969909
4239824.0	42.57723339376365
4259839.0	42.627382245400504
4275035.5	35.52182711766407
4300610.0	42.718816045312366
4331003.0	42.53959518444399
4361396.0	41.07631468883492
4391789.0	42.26660496390784
4422182.0	42.58328000033728
4452575.0	42.72240636992416
4482968.0	42.51824559360637
4513361.0	42.30815057712487
4543754.0	42.569216483461325
4574147.0	42.341012431467185
4604540.0	42.602809345366516
4634933.0	42.124308671940526
4665326.0	38.128003617673436
4695719.0	42.38513049144835
4726112.0	42.750395232521015
4756505.0	42.032390106950295
4786898.0	36.96422865141091
4817291.0	23.16809986039897
4847684.0	31.974222389424373
4878077.0	42.657488854762
4908470.0	42.34640721388553
4938863.0	42.72032582987497
4969256.0	35.97815811807543
4999649.0	41.97649345137488
5030042.0	40.89574542882921
5060435.0	42.503371093170884
5090828.0	23.74837727770895
5121221.0	42.44505503782418
5151614.0	41.89622502022637
5182007.0	41.160604973192044
5212400.0	42.752661029038464
5242793.0	42.660233965604384
5273186.0	42.33373838343164
5303579.0	42.70815627021318
5333972.0	33.443179608206826
5352383.0	1.0480678135128396
5367579.5	34.75746549592448
5394758.0	42.35993561805323
5425151.0	42.666812288635136
5455544.0	32.34058814340653
5485937.0	41.82350119346796
5516330.0	42.254856703058906
5546723.0	41.967748391150714
5577116.0	22.31305728753762
5607509.0	42.59173650991549
5637902.0	41.67536941984524
5668295.0	42.76765465369004
5698688.0	42.65597326101724
5729081.0	42.387201803608924
5759474.0	42.05931486893641
5789867.0	42.73645157419022
5820260.0	41.837016435974064
5850653.0	42.09335838458952
5881046.0	23.502206820753386
5907241.5	6.668917607884006
5922438.0	1.8662112456005455
5941832.0	22.721732826444992
5972225.0	42.51932334685499
6002618.0	42.17883782851518
6033011.0	42.29316240945956
6063404.0	41.87450094504584
6093797.0	42.71815172077609
6124190.0	32.45003791603602
6154583.0	42.67731100241471
6184976.0	42.72786003499983
6215369.0	42.709055453943506
6245762.0	42.34638550103115
6276155.0	41.087935446789515
6306548.0	42.32869164173231
6336941.0	42.61049116635682
6367334.0	42.35307999800277
6397727.0	22.52421641632981
6428120.0	42.708665119474674
6458513.0	40.65070863598159
6488906.0	42.62257181964862
6519299.0	42.602129559629184
6549692.0	42.57695647080956
6580085.0	42.73227811158798
6610478.0	42.22873144662775
6640871.0	28.2102561648897
6660029.5	7.663155849039067
6675226.0	37.28334846570556
6701657.0	42.67914609011705
6732050.0	42.265575599043295
6762443.0	42.46638535627041
6792836.0	42.19090901382895
6823229.0	42.25082879493337
6853622.0	41.85153819635229
6884015.0	42.733093154469366
6914408.0	42.67953125102588
6944801.0	42.58824168259077
6975194.0	41.67974170906846
7005587.0	42.68024458715011
7035980.0	42.643731210536416
7066373.0	42.78092775857208
7096766.0	42.574287280935515
7127159.0	41.883268724667836
7157552.0	42.720399289321115
7187945.0	42.050683697032014
7218338.0	41.750379666162125
7248731.0	42.70710239753055
7279124.0	42.538104538291506
7309517.0	37.979270299696445
7327760.5	18.16247084548105
7342957.0	18.957661630710877
7370303.0	42.24344961942398
7400696.0	41.56533126409932
7431089.0	40.56454467012262
7461482.0	42.80237985888537
7491875.0	42.61842819051122
7522268.0	42.44390716272492
7552661.0	31.134939480763368
7583054.0	42.43307613236515
7613447.0	42.550390496327076
7643840.0	42.75770141182729
7674233.0	42.68927683370295
7704626.0	42.18198506894576
7735019.0	42.13470465278706
7765412.0	42.56600614701613
7795805.0	5.524627989760381
7826198.0	21.986237131807663
7856591.0	42.43361937792416
7886984.0	42.60750429944192
7917377.0	31.418224881665765
7947770.0	42.012721728081324
7978163.0	30.155810450169376
8008556.0	42.36323259975939
8038949.0	42.60428308243509
8069342.0	41.92867718300214
8099735.0	42.65693598277971
8130128.0	41.734017141781585
8160521.0	41.97692799790038
8190914.0	42.76765187203913
8221307.0	42.59075807371851
8251700.0	42.70034451430679
8282093.0	34.01896754159983
8312486.0	31.975037776180734
8342879.0	41.373369395107694
8373272.0	42.45188673032062
8398726.5	9.529942772964901
8413923.0	6.069405736878203
8434058.0	42.58196639924452
8464451.0	42.673940111207145
8494844.0	42.52134144313162
8525237.0	42.48480163365146
8555630.0	42.40421511141962
8586023.0	29.382141949582415
8616416.0	30.41323834247289
8646809.0	42.22119876746517
8677202.0	42.57339292205237
8707595.0	42.672095183032795
8737988.0	42.61585029064462
8768381.0	26.793782145035447
8798774.0	34.30935788463999
8829167.0	42.695951285559595
8859560.0	42.31160034167244
8889953.0	42.61328318490912
8920346.0	41.04798789342105
8950739.0	42.515818430704975
8981132.0	42.61483820306404
9011525.0	39.937222717106515
9041918.0	41.606394574300595
9072311.0	42.62329138441096
9102704.0	42.72444090419806
9133097.0	42.67373157827851
9163490.0	41.920373700161754
9193883.0	42.68536086191726
9224276.0	41.941907716834876
9254669.0	42.42290182183431
9285062.0	42.393212405342446
9315455.0	37.63580232946015
9332033.5	17.63431938362746
9347230.0	19.78090460439713
9376241.0	42.68687764550427
9406634.0	42.425306723878585
9437027.0	31.08049808680349
9467420.0	42.57050971500186
9497813.0	42.83336479123637
9528206.0	42.71562654688966
9558599.0	42.75344106570433
9588992.0	41.51655870391713
9619385.0	42.208685959057455
9649778.0	42.77341426509209
9680171.0	42.4296325378917
9710564.0	42.732880016790396
9740957.0	42.65776160588681
9771350.0	42.074335499782464
9801743.0	42.6013220674666
9832136.0	42.41514070056322
9862529.0	33.67820816841001
9892922.0	28.775444926665706
9923315.0	39.02757026965791
9953708.0	41.955309297082884
9984101.0	42.66728802408341
1.0014494E7	42.65570510988501
1.0044887E7	41.9110180789146
1.007528E7	40.07010295425518
1.01041125E7	32.96014982317995
1.0119309E7	21.63790338325942
1.0136066E7	34.88702164808016
1.0166459E7	42.543906942143174
1.0196852E7	42.115843401607464
1.0227245E7	30.548771849392704
1.0257638E7	42.720775761050085
1.0288031E7	42.33598118274175
1.0318424E7	42.679876450903976
1.0348817E7	41.993206820532464
1.037921E7	42.6168045494293
1.0409603E7	42.61134008547969
1.0439996E7	42.66489428777275
1.0470389E7	41.94808656780108
1.0500782E7	42.75681544929222
1.0531175E7	42.621730266747065
1.0561568E7	42.64683628343096
1.0591961E7	42.0979413185879
1.0622354E7	42.596969911911245
1.0652747E7	42.224269392793516
1.068314E7	40.914269058551945
1.0713533E7	29.532409292286808
1.0743926E7	42.74872841940524
1.0774319E7	42.00250590346136
1.0804712E7	41.97695527098146
1.0835105E7	30.20509781407609
1.0865498E7	42.726193221321985
1.0895891E7	42.4606791544828
1.0926284E7	42.73471937233487
1.0956677E7	42.71982309606832
1.098707E7	42.31582394013856
1.1017463E7	42.30891949924694
1.1047856E7	42.71214099622852
1.1078249E7	33.86084657304709
1.1108642E7	40.9027194287034
1.1139035E7	42.66709975415988
1.1169428E7	42.29020089541436
1.1196832E7	9.874713863484883
1.12120285E7	0.9678092268505303
1.1230214E7	26.17377209744752
1.1260607E7	30.31415194605415
1.1291E7	42.36802783248593
1.1321393E7	42.014484893346165
1.1351786E7	42.38730446742156
1.1382179E7	42.14312984935573
1.1412572E7	41.519746185055126
1.1442965E7	42.83854662941521
1.1473358E7	42.63161341855962
1.1503751E7	42.35816665795703
1.1534144E7	42.763399231673304
1.1564537E7	42.80841564075604
1.159493E7	42.22483000371444
1.1625323E7	42.2948024405588
1.1655716E7	32.611887325277806
1.1686109E7	41.9993619723685
1.1716502E7	42.70681233776096
1.1746895E7	42.673611672872966
1.1777288E7	41.619841522815335
1.1807681E7	42.64421730619678
1.1838074E7	42.65546460851021
1.1868467E7	42.53114159043116
1.189886E7	41.15282258030775
1.1929253E7	42.418007159632054
1.1959646E7	42.80222596489108
1.1990039E7	41.59115129741724
1.2020432E7	30.883389366805705
1.2050825E7	19.612129518692722
1.2081218E7	42.15270765131385
1.2111611E7	42.63564870841422
1.21419565E7	33.40206632025392
