#Position (bp)	Coverage	Std
15197.0	75.52920080281643	36.249996567948216
45590.0	76.5188694765242	22.481476232649495
75983.0	79.54301977429013	26.723357345013625
106376.0	82.48435495015299	21.749467836395144
136769.0	76.97209883854835	26.288820739571804
167162.0	86.0547823511993	21.453597261427568
197555.0	67.86779850623499	26.875500636549507
221485.0	64.56346252934104	30.290846961245354
236681.5	53.808293362215686	24.91374257484339
258341.0	39.31737571151252	14.670456299203792
288734.0	47.485901358865526	15.943878187874875
319127.0	48.66442930938045	14.346206512489056
349520.0	46.648208469055376	15.34734867787052
379913.0	43.05465074194716	14.079092311831575
410306.0	43.81031816536702	14.617689060908146
440699.0	42.910308294673115	19.199662816877158
471092.0	40.54236172802948	15.509469524075856
501485.0	41.309841081828054	15.755648196873475
531878.0	35.015135063995	10.5390338033292
562271.0	33.94192741749745	13.67208965741165
592664.0	33.173000361925446	10.689668344310533
623057.0	34.42016253742638	12.512079512015582
653450.0	35.240943638337775	10.817289548072921
683843.0	34.87401704339815	13.050242185880075
714236.0	29.040897575099528	15.799921367441035
744629.0	37.15654920540914	10.235740068863878
775022.0	35.33744612246241	11.539966586141627
805415.0	38.215016615668084	11.59320896022011
835808.0	39.59572927976837	13.645424555215342
866201.0	43.29944395090975	13.473204023692157
896594.0	42.616786760109235	14.25755564379369
926987.0	49.255716776889415	15.320995366581151
957380.0	50.517684993255024	16.951688821197088
987773.0	44.57138156812424	13.636513341066186
1018166.0	38.09449544302964	12.58651108307483
1038382.5	51.020219123505974	20.401270857219686
1053579.0	72.26600501154621	31.99253631697746
1078952.0	52.99759813114862	19.525487486864716
1109345.0	66.54617839634126	22.141299125616502
1139738.0	63.098641134471755	29.911464681775023
1170131.0	72.86977264501695	22.50837372557623
1200524.0	67.80962721679334	30.13403523631705
1230917.0	71.01437831079525	18.85861656679892
1261310.0	71.20103313262922	20.44583040740258
1291703.0	67.52548284144375	20.933889196909835
1322096.0	60.677919257723815	20.149925832906387
1348657.5	67.04012318521778	29.809975240599226
1363854.0	59.3047109487146	25.861754651364954
1382882.0	41.610008883624516	15.637274831721816
1413275.0	44.61724739249169	16.006987131302456
1443668.0	51.893429408087385	17.638021224486266
1474061.0	48.13085249893067	14.063700842025913
1504454.0	50.055703615964205	14.946392984423566
1534847.0	46.31119007666239	14.893874350643962
1565240.0	45.578422663113216	14.704455271673279
1595633.0	43.95554897509295	15.696578865980415
1626026.0	44.56460369163952	14.376841821440738
1656419.0	40.63800875201527	13.679571922665032
1686812.0	38.642680880465896	14.40031704685396
1717205.0	39.31142039285362	14.324422836296005
1747598.0	38.82239331424999	14.32750040278924
1777991.0	39.805251209160005	13.698508303235803
1808384.0	43.52169907544501	15.227681226108242
1838777.0	42.16184647780739	12.780110624924156
1869170.0	47.8205836870332	22.074020837772963
1899563.0	51.728391405915836	23.75535688815801
1929956.0	42.678741815549635	16.3447581910458
1960349.0	44.54091402625605	14.731337531435305
1990742.0	44.652025137367154	16.7393705920774
2021135.0	48.84197019050439	19.487730115260753
2051528.0	48.20047379330767	13.901886985264301
2081921.0	44.88487480669891	15.568199476146738
2112314.0	47.17948211759287	15.156531989491365
2142707.0	43.64893231994209	16.118393810306213
2173100.0	43.952061329911494	16.88132128490792
