#Position (bp)	mapping quality
15197.0	26.30838688705212
45590.0	42.56140336493696
75983.0	42.63011777591988
106376.0	42.60295673699726
136769.0	41.45367294686923
167162.0	32.78689692688063
197555.0	29.14615872304623
221485.0	10.140300219474526
236681.5	17.296770283241838
258341.0	34.361019730905014
288734.0	42.32586080152716
319127.0	42.05329177275616
349520.0	42.65781974318561
379913.0	42.434734953246206
410306.0	41.86379323937762
440699.0	34.32202216107541
471092.0	39.423159740063475
501485.0	33.05349994924857
531878.0	41.83966349618577
562271.0	42.01341473462086
592664.0	42.5728134350469
623057.0	42.51820813282838
653450.0	41.21891440017827
683843.0	42.37552716221218
714236.0	41.17904818193662
744629.0	42.63663303123339
775022.0	42.47922539162364
805415.0	42.61063893898779
835808.0	41.992580532179744
866201.0	41.93988987677233
896594.0	41.45606082959208
926987.0	42.641260382189195
957380.0	42.550266158404575
987773.0	42.62925362185059
1018166.0	42.19550505951622
1038382.5	14.111064018999436
1053579.0	25.68970040994653
1078952.0	42.47661335033542
1109345.0	42.5661367986024
1139738.0	34.132998110870744
1170131.0	42.09962720332845
1200524.0	40.176487144070784
1230917.0	39.32447924907294
1261310.0	42.55389428214532
1291703.0	42.567924880212765
1322096.0	40.79091258082705
1348657.5	32.45158908043369
1363854.0	6.301913690531007
1382882.0	27.128697004194585
1413275.0	41.491060712688075
1443668.0	42.64670708567747
1474061.0	41.344769935834236
1504454.0	41.35409912047287
1534847.0	42.5518787026495
1565240.0	41.412407474828406
1595633.0	41.522582466955186
1626026.0	42.74701935576629
1656419.0	42.3461134637822
1686812.0	42.4889565418671
1717205.0	42.50400853330416
1747598.0	41.33458784112979
1777991.0	42.415152167564166
1808384.0	41.22786449925979
1838777.0	41.650807251848846
1869170.0	30.514637317615488
1899563.0	22.334964317786355
1929956.0	42.55823130003478
1960349.0	41.81087522642087
1990742.0	41.15349910372559
2021135.0	32.22583497838905
2051528.0	42.68844220513204
2081921.0	42.585571053406866
2112314.0	38.23201641131222
2142707.0	42.67375227524407
2173100.0	38.76949082302329
2203493.0	42.510595525221945
2233886.0	23.826025055248184
2264279.0	42.31586837776993
2294672.0	42.10696811795609
2325065.0	42.56006125490355
2355458.0	24.29386333329056
2385851.0	42.12138740224807
2416244.0	42.640933085177466
2446637.0	29.194560580576567
2477030.0	42.69018532831754
2507423.0	37.71516754558748
2537816.0	41.37426358584884
2568209.0	31.402447960563855
2598602.0	40.617307405228914
2628995.0	42.67694762870086
2659388.0	40.98392756443912
2689781.0	42.588276555097096
2720174.0	41.57349331373902
2750567.0	42.589481822912795
2780960.0	42.724585079315105
2811353.0	42.33955903017665
2841746.0	42.56375670486854
2872139.0	34.03264154468328
2889645.5	0.9617552864526653
2904842.0	4.319208030274487
2932925.0	42.579842782083134
2963318.0	42.42630381587087
2993711.0	42.51160638475503
3024104.0	42.37528476152189
3054497.0	42.45397869386275
3084890.0	38.35890003054344
3115283.0	38.70202574581461
3145676.0	41.869210656088285
3176069.0	42.59065829294097
3206462.0	41.17697504995883
3236855.0	42.32196925166869
3267248.0	42.10218551303548
3297641.0	39.980695223914786
3322340.5	32.709232994816844
3337537.0	33.1622731829395
3358427.0	39.502411164434236
3388820.0	35.83411689728977
3410819.5	37.11019897355822
3426016.0	29.128303501270928
3449606.0	38.26045133339445
3479999.0	41.5225144625037
3510392.0	42.311113554330305
3540785.0	41.59993008791012
3571178.0	42.376973435814044
3601571.0	42.37911265962071
3631964.0	42.59607697087583
3662357.0	42.099356676903035
3692750.0	40.46260090982776
3723143.0	42.1860928202382
3753536.0	42.21495349795552
3783929.0	41.42276599752737
3814322.0	42.4864037206123
3844715.0	40.768238154497716
3875108.0	28.858376560465473
3905501.0	31.286246085148232
3935894.0	42.624792532312924
3966287.0	42.529286947939795
3987990.0	20.343937067349334
4003186.5	14.37810735599567
4027073.0	42.24227427636746
4057466.0	42.564880648010416
4087859.0	42.03044261562033
4118252.0	40.23937644618817
4148645.0	35.26627064046198
4179038.0	42.33949304399103
4209431.0	41.846368700689
4239824.0	42.635781914028655
4259839.0	42.47709613330573
4275035.5	35.83238983575484
4300610.0	42.618261479279546
4331003.0	42.46968418329676
4361396.0	41.216842179863086
4391789.0	42.30613568128814
4422182.0	42.38893708889875
4452575.0	42.55960856519367
