#Position (bp)	mapping quality
15197.0	26.234397301043636
45590.0	43.25902587731797
75983.0	43.35687064936319
106376.0	43.34987799794219
136769.0	41.85281263953639
167162.0	31.69776553547598
197555.0	29.51637140195375
221485.0	8.147308577827248
236681.5	17.708664996574758
258341.0	36.25800808166712
288734.0	43.17445387090458
319127.0	42.806695009052376
349520.0	43.33597744408512
379913.0	43.38128221253223
410306.0	42.60230662170725
440699.0	34.45602514492077
471092.0	40.69341615759246
501485.0	33.168617660246404
531878.0	42.49615015155215
562271.0	43.013608154196575
592664.0	43.276792853766395
623057.0	43.1854517642804
653450.0	41.749173244097655
683843.0	43.1657686433074
714236.0	41.34942309356908
744629.0	43.45474858159973
775022.0	43.33659030555972
805415.0	43.38644873008555
835808.0	42.499455098676236
866201.0	43.002389071411436
896594.0	41.973213042079124
926987.0	43.37791831363101
957380.0	43.362202825319486
987773.0	43.430287816064634
1018166.0	42.88580187705423
1038382.5	14.73675227534764
1053579.0	26.83576735091428
1078952.0	43.313362015021724
1109345.0	43.319565076037854
1139738.0	36.633109852007564
1170131.0	43.177534071187424
1200524.0	42.105582667642224
1230917.0	40.00664528729535
1261310.0	43.30757951414483
1291703.0	43.2499132813864
1322096.0	41.52661234603928
1348657.5	34.03310639706531
1363854.0	6.795904498631475
1382882.0	28.169158064502685
1413275.0	41.90282161651166
1443668.0	43.383907957325306
1474061.0	42.02349126172838
1504454.0	42.07888147130927
1534847.0	43.33855425212076
1565240.0	42.113115815071296
1595633.0	42.04197402741487
1626026.0	43.42948046695212
1656419.0	42.97122058673358
1686812.0	43.34315912010579
1717205.0	43.258857318749975
1747598.0	41.87249816330652
1777991.0	43.06048915365263
1808384.0	42.66591471841018
1838777.0	42.24410900823789
1869170.0	32.102966948483484
1899563.0	22.818457467388242
1929956.0	43.286535108869025
1960349.0	42.57021184369782
1990742.0	42.70104488829631
2021135.0	31.24914892781769
2051528.0	43.373409546481625
2081921.0	43.44093805581311
2112314.0	39.036980185153446
2142707.0	43.34891157870986
2173100.0	39.59381800401337
2203493.0	43.35801221372344
2233886.0	24.208503907754
2264279.0	43.05539618706893
2294672.0	43.163919280599494
2325065.0	43.37211139848284
2355458.0	24.719424678740992
2385851.0	43.14884623538048
2416244.0	43.39467529088946
2446637.0	28.70897950844812
2477030.0	43.36174908191704
2507423.0	37.8042193583326
2537816.0	42.219394466616905
2568209.0	31.09843314254182
2598602.0	39.93960003054142
2628995.0	43.30644675553554
2659388.0	41.297377783487015
2689781.0	43.354588316163316
2720174.0	42.67829382994273
2750567.0	43.28643312262034
2780960.0	43.42394764285361
2811353.0	43.07611831551981
2841746.0	43.38326221129792
2872139.0	34.113880015702776
2889645.5	0.9852297503654285
2904842.0	4.649124602655137
2932925.0	43.15173146329921
2963318.0	43.18561108742878
2993711.0	43.31194243754142
3024104.0	43.05977951583722
3054497.0	43.348181210336065
3084890.0	39.57142635154773
3115283.0	39.3838425578414
3145676.0	42.764318504609264
3176069.0	43.37660951385797
3206462.0	42.31218281617035
3236855.0	43.16611350539126
3267248.0	42.81514935527007
3297641.0	40.072744540702764
3322340.5	35.204276903300766
3337537.0	33.23325379352168
3358427.0	41.49676634898722
3388820.0	39.25055675080419
3410819.5	40.981340666233734
3426016.0	27.689961868824692
3449606.0	38.79523308391431
3479999.0	42.630337353733246
3510392.0	43.05085979956653
3540785.0	42.90321626440998
3571178.0	43.26093808630394
3601571.0	43.03801454839142
3631964.0	43.36002856914569
3662357.0	43.10760491390244
3692750.0	41.05661101617862
3723143.0	42.718196259042514
3753536.0	42.89632636558155
3783929.0	42.41340058850222
3814322.0	43.206719568648424
3844715.0	42.46879160999133
3875108.0	29.142851437776542
3905501.0	31.275962837329214
3935894.0	43.38743436274213
3966287.0	43.26105940480294
3987990.0	18.546580232606267
4003186.5	14.699271759149836
4027073.0	42.93373472843055
4057466.0	43.36442119938174
4087859.0	42.763511158059224
4118252.0	40.9698991712556
4148645.0	36.11749935845081
4179038.0	42.9847824847901
4209431.0	42.50163085708688
4239824.0	43.36398962520589
4259839.0	43.31200203411168
4275035.5	35.978732610753134
4300610.0	43.39187285157428
4331003.0	43.195655332538415
4361396.0	42.68998927124207
4391789.0	43.13611524647539
4422182.0	43.22772680563246
4452575.0	43.3613741551583
4482968.0	43.05755178999951
4513361.0	42.92717065068526
4543754.0	43.23770134580189
4574147.0	43.12687197707227
4604540.0	43.3004817112756
4634933.0	42.83588003361911
4665326.0	39.56889115103373
4695719.0	42.887449521108685
4726112.0	43.34167738442525
4756505.0	42.55186979990676
4786898.0	38.312431740293
4817291.0	23.111269870704092
4847684.0	32.85036517177676
4878077.0	43.34161786043789
4908470.0	42.8747720938489
4938863.0	43.41181248612382
4969256.0	36.46806966702207
4999649.0	42.557807539750655
5030042.0	41.5444027519033
5060435.0	43.18712945236543
5090828.0	24.320679305004724
5121221.0	43.22321207094911
5151614.0	42.450037776216924
5182007.0	42.606232248474306
5212400.0	43.41839506187729
5242793.0	43.423351764109
5273186.0	42.636474019307705
5303579.0	43.40540917405272
5333972.0	34.038589131627745
5352383.0	1.0759268814034053
5367579.5	32.86053583683199
5394758.0	42.95054264319068
5425151.0	43.33145998336408
5455544.0	36.46435736090839
5485937.0	42.867013614216866
5516330.0	43.25581717686847
5546723.0	42.43433395267318
5577116.0	26.6066407293062
5607509.0	43.29565725476724
5637902.0	42.267801974087746
5668295.0	43.4161747401465
5698688.0	43.4284615751178
5729081.0	43.03747073575857
5759474.0	43.216638598142126
5789867.0	43.397686816578776
5820260.0	42.36896812347594
5850653.0	42.785429466885844
5881046.0	27.348581949631342
5907241.5	7.977681275689756
5922438.0	2.127453260492954
5941832.0	24.137734262782764
5972225.0	43.335451998265206
6002618.0	42.91671925668181
6033011.0	42.94917124903167
6063404.0	41.9662742957567
6093797.0	43.40732841761812
6124190.0	34.98979821213403
6154583.0	43.37480535473579
6184976.0	43.380564916795294
6215369.0	43.411431366151845
6245762.0	42.82515996150794
6276155.0	42.34199196682346
6306548.0	42.96941357928119
6336941.0	43.28108270195259
6367334.0	42.76205951186894
6397727.0	22.057808533005836
6428120.0	43.22104372170288
6458513.0	42.3887163858534
6488906.0	43.3922982722701
6519299.0	43.277685481799836
6549692.0	43.26534246845167
6580085.0	43.45344699884464
6610478.0	42.80649490918786
6640871.0	28.93655595560195
6660029.5	7.665220266831394
6675226.0	38.933400761772546
6701657.0	43.44141773496986
6732050.0	43.02341903174234
6762443.0	43.196621296772165
6792836.0	42.70962158560207
6823229.0	42.86586505624585
6853622.0	43.14489913260711
6884015.0	43.26315463416512
6914408.0	43.33301456192414
6944801.0	43.26053220745066
6975194.0	42.7928588490841
7005587.0	43.300784760761964
7035980.0	43.28252649494423
7066373.0	43.368953034909204
7096766.0	43.32137586827341
7127159.0	43.04585879139646
7157552.0	43.39661873355887
7187945.0	42.99887030763169
7218338.0	42.31503135781906
7248731.0	43.341752498898714
7279124.0	43.12015220408453
7309517.0	38.61102501824908
7327760.5	16.9808700468852
7342957.0	16.897640217497166
7370303.0	42.85841628352226
7400696.0	41.99428590818847
7431089.0	41.10224022834703
7461482.0	43.41235982417143
