#Position (bp)	Coverage	Std
15197.0	57.60862698647715	28.384804056153385
45590.0	55.07639917086171	16.21789454008328
75983.0	54.521929391636235	18.904351195609358
106376.0	56.984766229065904	18.264906716412767
136769.0	51.65436120159247	17.750268256092035
167162.0	65.80419833514296	26.13107322440176
197555.0	52.19905899384727	22.634682648951827
221485.0	68.35730234155837	24.514039076987984
236681.5	84.58556397957605	29.251191670460873
258341.0	55.55598328562498	18.38081628396385
288734.0	56.2927318790511	17.690126580176393
319127.0	57.04599743361958	15.300656559095982
349520.0	57.15770078636528	16.576979096789294
379913.0	52.16230711018984	16.39828630182717
410306.0	58.155496331392094	15.579232958933542
440699.0	60.64146349488369	26.51486379696401
471092.0	55.62093245155135	20.352821850697193
501485.0	60.83265883591616	24.274345285545493
531878.0	55.1114072319284	16.55562853669977
562271.0	54.14022965814497	16.846091745379365
592664.0	52.13368209785148	14.322723001221169
623057.0	55.49517981114072	18.456022919962365
653450.0	56.90955154147336	18.27370171176738
683843.0	57.64472082387392	18.45554959609591
714236.0	45.993715658210775	25.42330339684832
744629.0	59.151778370019414	15.611315051429255
775022.0	51.36926265916494	15.750984362053012
805415.0	54.8793143157964	19.36960898875328
835808.0	54.283552133715	16.181919106576014
866201.0	57.04366136939427	15.866157032067012
896594.0	54.802882242621656	16.192932666385797
926987.0	57.30227354983055	17.07716851432983
957380.0	57.97838318033758	18.16790612092492
987773.0	57.59069522587438	16.32433442189208
1018166.0	54.0269469943737	17.66828035830303
1038382.5	72.47918326693227	25.183199278416037
1053579.0	66.88930378813934	27.55695718068532
1078952.0	52.317869246208005	16.887537567136107
1109345.0	59.709604185174214	19.779081257922346
1139738.0	49.74283552133715	24.00503421137376
1170131.0	54.06916066199454	16.727992986314263
1200524.0	50.410193136577504	23.84883822172565
1230917.0	54.58230513605106	17.520403286070522
1261310.0	58.430526766031655	18.244765020766415
1291703.0	57.29161320040799	18.238775901965894
1322096.0	53.66956207021354	20.039359323274855
1348657.5	60.33686757589089	22.535173660608212
1363854.0	76.42790030014355	24.653059168660644
1382882.0	55.26644293093805	20.166088080709315
1413275.0	52.27654394103906	15.957404723363224
1443668.0	58.870693909781856	19.12403773098101
1474061.0	56.748889546935146	17.770891737977006
1504454.0	56.32872700950877	17.507275304273
1534847.0	53.974665218964894	18.449894620902043
1565240.0	56.58319349850294	18.17198859091115
1595633.0	56.94054552035008	20.301420284819734
1626026.0	58.97657355312079	18.17682498146303
1656419.0	56.385516401803045	17.68206847868376
1686812.0	52.40173724212812	20.385428361159587
1717205.0	53.33849899647945	17.058239910479738
1747598.0	53.114664560918634	14.780265774837176
1777991.0	55.45224229263317	18.48378339010884
1808384.0	55.5702299871681	18.228616687982253
1838777.0	57.00664626723259	17.555283276391624
1869170.0	57.26233014180897	23.100144050435212
1899563.0	68.88329549567335	33.37320288612051
1929956.0	53.22080742276182	17.285870988582236
1960349.0	52.98229855558846	18.5089017133599
1990742.0	55.20307307603724	16.722307675104265
2021135.0	59.507156253084595	25.542854252206332
2051528.0	60.3709406771296	17.78746579459647
2081921.0	55.10844602375547	16.0372647427293
2112314.0	57.98091665844109	21.87344365347783
2142707.0	53.07978810910407	16.05676375930929
2173100.0	54.37028263086895	17.27757864357972
2203493.0	53.12871384858356	15.855171729403663
2233886.0	60.929523245484155	26.25090773561999
2264279.0	51.372717402033366	15.717380854807956
2294672.0	53.56203731122298	17.64604536770417
2325065.0	53.17606027703748	16.333450169700505
2355458.0	66.14075609515349	29.255970703449112
2385851.0	56.340308623696245	16.463069944480026
2416244.0	54.51021616819662	17.674466517824467
2446637.0	64.90208271641497	32.546056799260136
2477030.0	55.29812785838845	16.375016058706926
2507423.0	53.950843944329286	19.166251878453906
2537816.0	55.97703418550324	19.293055535762882
2568209.0	59.86371861941895	26.57796420889227
2598602.0	53.43414602046524	18.24277127107794
2628995.0	57.576382719705194	16.537189300110388
2659388.0	58.91060441549041	19.19555294302487
2689781.0	56.002862501233835	19.689279304755768
2720174.0	53.84410884085151	16.57465768772332
2750567.0	57.587207580692926	16.999496780705694
2780960.0	56.63327081893857	17.353295756778184
2811353.0	55.996117527062154	19.280680619432342
2841746.0	53.51715855624651	18.138683657660817
2872139.0	57.49554173658408	28.82285351607301
2889645.5	106.02510822510823	37.628164822095535
2904842.0	59.51701392930586	23.11491521668902
2932925.0	52.62866449511401	18.430997659587867
2963318.0	54.56937452702925	18.396900770261382
2993711.0	56.7980785049189	19.35065884909999
3024104.0	51.62975027144408	17.65529587902514
3054497.0	54.277004573421515	16.779295682384312
3084890.0	57.16924949823973	16.58352373990981
3115283.0	55.97496133978218	17.795392044606803
3145676.0	55.66804856381404	18.388457252195362
3176069.0	51.13664330602441	15.516557736126515
3206462.0	61.195768762544006	20.947212397720584
3236855.0	57.78531240746224	19.724426623511658
3267248.0	56.271213766327776	18.20379121706332
3297641.0	58.062580199388016	14.588048999969322
3322340.5	68.10943912448701	20.508310837983185
3337537.0	13.322736453850883	36.557162088139805
3358427.0	82.5597341493107	143.91390375318866
3388820.0	34.83769288981016	101.05768034162148
3410819.5	56.475745994414225	145.0613116559694
3426016.0	64.50473580747007	20.88800780253821
3449606.0	54.49442305794097	19.13401556840042
3479999.0	55.77287533313592	19.093272505774515
3510392.0	59.41782647320107	19.19082841461085
3540785.0	55.17026946994374	20.59969454927211
3571178.0	52.6107985391373	20.377175864665944
3601571.0	54.67137169743033	16.255873203706315
3631964.0	53.94436218866186	19.142710327122288
3662357.0	55.539992761491135	17.0130397983335
3692750.0	55.80041456914421	18.873739524229613
3723143.0	56.38048234790906	17.245751680960687
3753536.0	55.17283585036028	17.14558386187333
3783929.0	56.26637712631198	17.728862681339983
3814322.0	55.43220478399631	16.596003592481765
3844715.0	52.75658868818478	18.198701650110785
3875108.0	68.38245648669101	33.61706066874066
3905501.0	63.377554042049155	24.975006095902017
3935894.0	59.14417793570888	16.918800583394397
3966287.0	53.833580100681075	18.224681403869944
3987990.0	74.26727119034811	25.946936730663676
4003186.5	64.51064441887226	22.010938540190036
4027073.0	53.46076399170862	18.38695329105963
4057466.0	53.195900371796135	17.158357700243332
4087859.0	56.34616523541605	19.66682225495522
4118252.0	54.09712762807225	16.255651571328134
4148645.0	54.74750764978778	19.991204923007558
4179038.0	58.30411607936038	16.340263507546883
4209431.0	49.71085447306945	18.172883913561833
4239824.0	52.83502780245451	16.360673424891
4259839.0	66.9294386219778	21.872115502315797
4275035.5	59.45731354788977	23.626506178019554
4300610.0	54.01273319514362	15.358801104312368
4331003.0	55.932912183726515	20.83416541621324
4361396.0	54.863981837923205	19.575034679238332
4391789.0	59.51775079788109	16.5384894494878
4422182.0	51.93373474155233	19.716239558450123
4452575.0	55.442996742671006	14.816405693325231
4482968.0	53.746586385022866	18.232579093861386
4513361.0	57.58566117198039	17.842012588835075
4543754.0	56.77340177014444	18.847528461892214
4574147.0	56.2307768236107	16.026022048119206
4604540.0	55.4961668805317	16.87724048355114
4634933.0	54.257954134175634	16.349911714403806
4665326.0	55.20537623794953	18.54307744292166
4695719.0	53.74119040568552	19.92363848249957
4726112.0	57.61155529233705	17.553970342170363
4756505.0	54.133616293225415	17.88478758480444
4786898.0	62.02951337479025	18.539113072624602
4817291.0	70.4406606784457	31.267802154680567
4847684.0	58.80887046359359	22.994099715407586
4878077.0	56.66722600598822	18.759887334845832
4908470.0	52.64011450004935	16.36711760642275
4938863.0	54.68433520876518	17.291937082915027
4969256.0	56.90402395288389	18.49687379380938
4999649.0	57.501529957556016	17.38751374383594
5030042.0	56.07458954364492	18.47233759642012
5060435.0	56.07880103971309	18.67359689873501
5090828.0	62.90965024841246	26.55238628172566
5121221.0	57.16865725660514	17.462763614398142
5151614.0	56.962063633073406	20.20182198928853
