#Position (bp)	Coverage	Std
15197.0	67.58125226203403	30.538537030082963
45590.0	54.736551179547924	16.106111793373604
75983.0	50.23508702661797	15.18730488244509
106376.0	49.3320830454381	14.165913861097028
136769.0	47.27894580989044	13.931482478908894
167162.0	60.93468890863028	20.126643911745422
197555.0	55.56723587668213	21.709920152789664
221485.0	78.02513310814679	21.665795849578544
236681.5	84.53326628500696	28.78561642256182
258341.0	55.51696114236831	17.584427437645168
288734.0	52.270226696936795	14.822452447833617
319127.0	52.115750337248706	13.083235804855631
349520.0	52.15937880432995	14.487594776058868
379913.0	52.64801105517718	15.644085356443403
410306.0	56.66722600598822	16.693034122483294
440699.0	56.91442108380219	20.73732432775273
471092.0	57.245615766788404	19.964467663121546
501485.0	56.89839765735531	19.56064904892173
531878.0	53.104497746191555	13.263626888713974
562271.0	52.69200144770177	15.877293264830488
592664.0	50.281479287993946	13.574566099871824
623057.0	52.666567959727566	17.059960333187586
653450.0	55.79459085973744	16.509640303352253
683843.0	54.47257592208732	15.961317698908411
714236.0	45.68594742210377	23.962497020319493
744629.0	54.861777382950024	15.936712675781257
775022.0	50.942717073010236	15.677810287141458
805415.0	55.02852630539927	14.403924345624343
835808.0	54.634981739216265	16.962489656347337
866201.0	54.15121903069786	14.110095377560251
896594.0	51.67143750205639	15.103833471762188
926987.0	51.209225808574345	13.916877008382178
957380.0	54.377521139736125	15.05888156952445
987773.0	52.05678939229428	12.751939072944683
1018166.0	55.98894482282105	17.92403460029157
1038382.5	71.16454183266933	21.65072020185388
1053579.0	72.6141109418759	25.4616010164413
1078952.0	50.42884874806699	14.633777204286636
1109345.0	52.16181357549436	14.114067087283848
1139738.0	47.99937485605238	21.64920368669076
1170131.0	58.48757937683019	60.652494599765745
1200524.0	50.871812588424966	23.4971364492382
1230917.0	53.52459447899187	15.377130995991543
1261310.0	52.45010364228605	15.334607887357068
1291703.0	53.04313493238575	15.168477722400628
1322096.0	54.78353568255849	17.536588371025818
1348657.5	66.91904971403432	23.770928908073024
1363854.0	77.56022445517421	23.608976942012255
1382882.0	57.50347119402494	19.55930755486491
1413275.0	49.98499654525713	16.529800282251
1443668.0	51.083999605172245	13.842335034227991
1474061.0	50.00266508735564	15.630484494627835
1504454.0	54.93212252821373	17.71466522399701
1534847.0	54.23018458197611	14.362969868091739
1565240.0	55.51534892902971	17.138248848293202
1595633.0	55.71115059388675	16.069965965725363
1626026.0	58.70769585101833	17.0220930951875
1656419.0	54.961109465995456	17.918842620826194
1686812.0	51.628302569670645	16.136030091510687
1717205.0	51.290823544895204	15.040948067769866
1747598.0	52.81870825519034	17.622860038406763
1777991.0	54.10153653801862	13.695235336817202
1808384.0	55.24245714473727	15.557276603844565
1838777.0	56.23817984404304	13.931527351587867
1869170.0	57.679926298818806	21.550722783372485
1899563.0	83.49307406310663	50.98769692180839
1929956.0	52.788471029513374	17.027806808811047
1960349.0	56.06448853354391	14.316246848638269
1990742.0	55.9502517026947	18.494171593156565
2021135.0	58.1525680255322	16.155383426210573
2051528.0	58.5024183200079	16.163887115067364
2081921.0	54.654097983088214	16.126707880739552
2112314.0	55.66933175402231	18.501667049521718
2142707.0	55.90385944131872	17.827360794013774
2173100.0	55.0104958378574	13.763199381818994
2203493.0	52.73668278880005	16.463552587884433
2233886.0	59.83900898233146	21.0499099033487
2264279.0	51.07814299345244	13.172070387441451
2294672.0	52.50409633797256	13.966706750107205
2325065.0	53.90784062119567	17.06339198113953
2355458.0	65.13101701049584	25.840412357426285
2385851.0	53.628170960418515	16.23700744043885
2416244.0	53.222880268482875	14.332712384370723
2446637.0	58.99911163754812	23.383444505013106
2477030.0	55.40749514690883	15.4288875443154
2507423.0	52.984930740631064	16.8274946848837
2537816.0	55.69410719573586	16.73927624471424
2568209.0	57.50021386503471	19.425425408592908
2598602.0	53.09406771296022	14.779990849236135
2628995.0	54.47185207120061	14.692162493404533
2659388.0	57.47622807883394	16.10788284385775
2689781.0	56.779126772612116	17.27693115724607
2720174.0	55.466752212680554	14.050428329481548
2750567.0	55.99851939591353	17.43798370667566
2780960.0	51.91507913006284	15.396543929259487
2811353.0	50.604316783469876	14.734661708060088
2841746.0	49.570526107985394	15.315005805516977
2872139.0	60.834567170072056	29.38069293985029
2889645.5	113.96904761904761	36.970275880784264
2904842.0	63.442750164901256	21.430384914569817
2932925.0	51.510446484387856	16.69915794553393
2963318.0	50.04445102490705	14.029388522280097
2993711.0	50.48665811206528	14.6981943243115
3024104.0	47.653900569210016	14.991000711299877
3054497.0	52.67397098015991	15.776055294008735
3084890.0	58.55101503635706	16.683883122418166
3115283.0	57.35244957720528	15.060348665663943
3145676.0	56.519823643602145	16.60380406254986
3176069.0	50.808771756654494	15.988810328993154
3206462.0	53.90652452867437	17.524880668278556
3236855.0	51.8370348435495	16.624431729615377
3267248.0	50.23488961273978	14.632762024854728
3297641.0	57.04839930247096	11.98026706438404
3322340.5	70.68162685467748	21.349313117234285
3337537.0	200.93352068147888	237.83332638429414
3358427.0	473.3858125226203	437.98722924675866
3388820.0	271.33507715592407	365.75246829204684
3410819.5	325.6901367043951	443.6159587352864
3426016.0	70.63227497468279	19.317874068680254
3449606.0	56.659757180929816	17.391891964268826
3479999.0	52.31395387095713	14.897558702319209
3510392.0	51.87720856776232	17.415650227096325
3540785.0	60.141545750666275	48.25902204049046
3571178.0	50.37034843549502	15.672651994191778
3601571.0	54.252294936334025	14.967223097456577
3631964.0	52.535550949231734	16.09460441425247
3662357.0	55.21248313756457	14.421168184216329
3692750.0	53.6139242588754	16.641472419346822
3723143.0	56.891981706313956	18.108864430086655
3753536.0	52.7632678577304	16.361971513300574
3783929.0	54.930641924127265	17.18688848093909
3814322.0	56.15921429276478	14.16931031439574
3844715.0	53.42891455269305	14.73720374486786
3875108.0	62.61316750567565	28.76327970409549
3905501.0	56.61399006350146	20.973546329652706
3935894.0	53.971013062218276	17.66218703856984
3966287.0	55.72233738031784	17.35234582137404
3987990.0	81.83631752862522	27.726415059682417
4003186.5	71.1090333716916	20.042030060096327
4027073.0	55.39943408021584	20.781733948271796
4057466.0	52.68818477938999	15.197963253657395
4087859.0	51.19872997071694	15.564906402599595
4118252.0	51.166452801631955	13.526001603436706
4148645.0	50.01855690455039	12.874104718497234
4179038.0	53.78218668772415	15.226254022853203
4209431.0	49.062646004014084	14.354972841727825
4239824.0	57.81732635804297	17.28556072795617
4259839.0	77.47016706443914	20.601155203648425
4275035.5	68.15706301792252	21.92610423724533
4300610.0	52.78669430460961	16.58593615257962
4331003.0	53.22607179284704	15.48111291346491
4361396.0	51.0241173954529	15.425562597295945
4391789.0	53.48563814036127	15.589852368057539
4422182.0	51.64300990359622	15.762870969703291
4452575.0	54.79899976968381	15.932123528550019
4482968.0	52.73539959859178	16.638327500867522
4513361.0	55.77728424308229	16.57972982853206
4543754.0	59.95656894679696	36.82709718436437
4574147.0	55.00049353469549	17.034968226181565
4604540.0	53.94919882867766	17.015145736004282
4634933.0	53.65265028131478	15.118334708304284
4665326.0	54.43684401013391	16.698798362326325
4695719.0	53.10930148389432	14.765113866939924
4726112.0	56.59030039811799	16.222863241265692
4756505.0	52.60388905340045	16.406165737547475
4786898.0	58.95064653045109	20.236191299049135
4817291.0	67.600401408219	27.30405405336637
4847684.0	58.75846412002764	19.372408172474266
4878077.0	55.785213700523144	17.205927975270953
4908470.0	53.638239068206495	15.52171702924897
4938863.0	53.33093146448196	13.885268372906896
4969256.0	54.26900931135459	14.385403076364025
4999649.0	56.23725857927813	13.976693989017317
