#Position (bp)	mapping quality
15197.0	25.455931731446448
45590.0	42.80747150285242
75983.0	42.5236040082795
106376.0	42.68961691972812
136769.0	41.804158041580415
167162.0	31.73163388787067
197555.0	29.05504047093451
221485.0	11.52916383484276
236681.5	17.421265433734302
258341.0	33.48656274026168
288734.0	42.393419093434126
319127.0	42.48614058508955
349520.0	42.7819849694523
379913.0	42.58666620971703
410306.0	42.344516496061935
440699.0	34.25761318610167
471092.0	40.02435489996202
501485.0	33.92133482000637
531878.0	42.06982943810337
562271.0	42.36355305666004
592664.0	42.61743780034798
623057.0	42.4398796786046
653450.0	41.51001661676861
683843.0	42.45878997147575
714236.0	42.07058776712165
744629.0	42.70931431256917
775022.0	42.718241418520364
805415.0	42.83832760996522
835808.0	42.07155003727171
866201.0	42.08404361472451
896594.0	41.69212317508249
926987.0	42.74641888550922
957380.0	42.65076340689461
987773.0	42.86469602593524
1018166.0	42.27786312371189
1038382.5	12.744168938508807
1053579.0	26.38319387853036
1078952.0	42.607448168287874
1109345.0	42.686548656979305
1139738.0	33.79096371746077
1170131.0	42.1675263705964
1200524.0	39.781023922248785
1230917.0	40.01279673858143
1261310.0	42.76099491790461
1291703.0	42.719038009811484
1322096.0	40.8391150594518
1348657.5	31.77583952904566
1363854.0	6.488625301561773
1382882.0	27.665568596508532
1413275.0	41.71321690858482
1443668.0	42.7982991095766
1474061.0	41.609806643413016
1504454.0	41.443292653712156
1534847.0	42.60354660422921
1565240.0	41.541758184290345
1595633.0	41.87861654091847
1626026.0	42.697988491751495
1656419.0	42.45075085683362
1686812.0	42.67724293472195
1717205.0	42.33484428187649
1747598.0	41.440956290751025
1777991.0	42.43758500744827
1808384.0	41.65040377427014
1838777.0	41.77241897935759
1869170.0	30.359474767604986
1899563.0	23.814742387356826
1929956.0	42.66932171600864
1960349.0	42.514933019763234
1990742.0	40.86179056724649
2021135.0	32.2869459632032
2051528.0	42.73937666207204
2081921.0	42.71565743403201
2112314.0	37.022942415730334
2142707.0	42.942913594854524
2173100.0	38.838867526360886
2203493.0	42.679695651165844
2233886.0	23.621991070729223
2264279.0	42.091438954983374
2294672.0	42.431352206109224
2325065.0	42.613643498817964
2355458.0	24.48023334697768
2385851.0	42.46447711058155
2416244.0	42.678768447177504
2446637.0	29.591518242719086
2477030.0	42.683951834428164
2507423.0	37.86865814960128
2537816.0	41.42595802244721
2568209.0	31.183143301373413
2598602.0	40.85887526166828
2628995.0	42.623358257232695
2659388.0	40.13845769480889
2689781.0	42.951536094235
2720174.0	41.58739005891988
2750567.0	42.493339861789615
2780960.0	42.84641522118589
2811353.0	42.43949507684454
2841746.0	42.56019199504529
2872139.0	34.30225674392729
2889645.5	0.9454226780700757
2904842.0	3.8622125176009634
2932925.0	42.573445941079015
2963318.0	42.42885416500407
2993711.0	42.69687327792498
3024104.0	42.458833243879276
3054497.0	42.74829390229065
3084890.0	38.64724532726149
3115283.0	39.265399899656764
3145676.0	41.908807468218406
3176069.0	42.89190666431733
3206462.0	41.60614450574272
3236855.0	42.42312621976437
3267248.0	42.22649971121287
