#Position (bp)	mapping quality
15197.0	24.732241881522935
45590.0	42.068521845862975
75983.0	42.20675424316858
106376.0	42.239875341543176
136769.0	40.449956639724164
167162.0	32.252185397603725
197555.0	28.60699953517916
221485.0	9.125022047018565
236681.5	18.767897931036632
258341.0	35.28135778212539
288734.0	41.93548114161942
319127.0	41.46100878494416
349520.0	42.15961901155636
379913.0	42.14573783883993
410306.0	41.26121880977206
440699.0	34.001206546567346
471092.0	39.287411445983864
501485.0	32.70847773681385
531878.0	41.297070562270015
562271.0	41.80382454637066
592664.0	41.9620431079713
623057.0	42.0853647189244
653450.0	40.57638412721046
683843.0	41.95361351125537
714236.0	40.125584875625684
744629.0	42.163826367649754
775022.0	41.99527298697714
805415.0	42.11887196434598
835808.0	40.98712747302807
866201.0	41.72930318991491
896594.0	40.55352830708391
926987.0	42.11068509133336
957380.0	42.14420719897715
987773.0	42.21209363972263
1018166.0	41.63739039808345
1038382.5	14.106911830611951
1053579.0	25.130633730639197
1078952.0	42.18554860448138
1109345.0	42.27968774644767
1139738.0	34.92519520810302
1170131.0	41.63688604213615
1200524.0	40.31228768655816
1230917.0	38.530563232737485
1261310.0	42.227253274594986
1291703.0	42.152075543336075
1322096.0	40.533456884715015
1348657.5	32.3225497231691
1363854.0	6.165515531666484
1382882.0	27.74466332020736
1413275.0	40.728087419563074
1443668.0	42.1503565978982
1474061.0	40.901163096549745
1504454.0	40.90195156941799
1534847.0	42.195086953039116
1565240.0	40.77628387611023
1595633.0	40.82118378383234
1626026.0	42.171938392169125
1656419.0	41.737832108117395
1686812.0	41.815562763994656
1717205.0	42.06491454374536
1747598.0	40.48740112033966
1777991.0	41.859895825101546
1808384.0	40.918087825624234
1838777.0	40.667621095557884
1869170.0	30.535164322088228
1899563.0	18.46789868869992
1929956.0	42.05058767174987
1960349.0	41.31761391090445
1990742.0	41.06714634923155
2021135.0	31.343799939573262
2051528.0	42.21905834521111
2081921.0	42.16062728535274
2112314.0	38.04376374620539
2142707.0	42.111617657081844
2173100.0	38.499356017373664
2203493.0	42.113313453328026
2233886.0	24.242608217772982
2264279.0	41.676835400603416
2294672.0	41.62321871039642
2325065.0	42.060779626721356
2355458.0	24.223556039264995
2385851.0	41.75707754664034
2416244.0	42.17240878807269
2446637.0	29.083643280893742
2477030.0	42.11198148254216
2507423.0	36.47269084546037
2537816.0	40.98177534885886
2568209.0	30.925191096526504
2598602.0	39.45373699924283
2628995.0	42.172827194024784
2659388.0	40.35180102859594
2689781.0	42.0587472915935
2720174.0	41.10693694878221
2750567.0	41.99840198362571
2780960.0	42.339053421184666
2811353.0	41.75140741233698
2841746.0	42.03841007128335
2872139.0	32.72438216300049
2889645.5	0.9613319797429544
2904842.0	4.417132010754353
2932925.0	41.98110918381194
2963318.0	41.94199851861564
2993711.0	41.895902978110676
3024104.0	41.87224601587281
3054497.0	42.038782980258965
3084890.0	38.02509121933396
3115283.0	37.76935984867059
3145676.0	41.40390079602834
3176069.0	42.17902930660017
3206462.0	40.73019596403641
3236855.0	41.85585324772278
3267248.0	41.53354282526621
3297641.0	39.18606062285382
3322340.5	33.978980842014906
3337537.0	30.096085415970567
3358427.0	37.60613926997153
3388820.0	34.16888224647937
3410819.5	35.343100792243604
3426016.0	26.839455877722
3449606.0	37.89927217012992
3479999.0	41.24468249874472
3510392.0	41.82762007553338
3540785.0	41.401076398834206
3571178.0	41.89222705021435
3601571.0	41.822982478385214
3631964.0	42.19325730543223
3662357.0	41.77371647297555
3692750.0	39.573066468989374
3723143.0	41.68848157338716
3753536.0	41.76525841138383
3783929.0	41.00961903306572
3814322.0	41.76995777336063
3844715.0	40.6710834578254
3875108.0	28.466322208815317
3905501.0	31.374870907006226
3935894.0	42.183967997503984
3966287.0	42.04593465351506
3987990.0	18.412162754061946
4003186.5	12.960111762807983
4027073.0	41.30252626277773
4057466.0	42.23559784167101
4087859.0	41.47411340268483
4118252.0	39.42028853820019
4148645.0	33.717631712084774
4179038.0	41.78616150836002
4209431.0	41.1853715981763
4239824.0	42.081112729938916
4259839.0	41.754308615289034
4275035.5	34.64813032258216
4300610.0	42.19565980803318
4331003.0	42.03788618770236
4361396.0	41.40101806465223
4391789.0	41.942971319171974
4422182.0	41.92662629895026
4452575.0	42.159169270720085
4482968.0	41.84177120305693
4513361.0	41.651119740998354
4543754.0	41.94671399967945
4574147.0	41.77166283693172
4604540.0	42.06863215745174
4634933.0	41.52233429394813
4665326.0	38.04929232735906
4695719.0	41.56760356105668
4726112.0	42.24022726753658
4756505.0	41.34024269265531
4786898.0	37.00862859733093
4817291.0	22.71916706647113
4847684.0	32.25372657743958
4878077.0	42.02741193393387
4908470.0	41.658440186157776
4938863.0	42.148453010259914
4969256.0	35.239113086135646
4999649.0	41.17241581193976
5030042.0	39.95486533482353
5060435.0	41.940713017576726
5090828.0	24.82033024810541
5121221.0	41.939039933107566
5151614.0	41.22050625704115
5182007.0	41.095827484944486
5212400.0	42.18891552193403
5242793.0	42.24140544449888
5273186.0	41.48232238818855
5303579.0	42.200734082118764
5333972.0	32.922126965366274
5352383.0	0.985920638943866
5367579.5	31.15904672469257
5394758.0	41.76589764996278
5425151.0	42.22175127997483
5455544.0	33.52579421409341
5485937.0	41.499389681758956
5516330.0	41.79612211996913
5546723.0	41.146771980261974
5577116.0	25.906274147418998
5607509.0	41.99108238369422
5637902.0	40.75864367086475
5668295.0	42.151984507118186
5698688.0	42.252099400725335
5729081.0	41.65528617775114
5759474.0	41.74715793509898
5789867.0	42.21884944007588
5820260.0	41.09078328081289
5850653.0	41.38575237104483
5881046.0	23.746407969740556
5907241.5	6.145223291464952
5922438.0	1.86479895161163
5941832.0	23.895605002224215
5972225.0	42.0096235798669
6002618.0	41.67298423841092
6033011.0	41.65740506778408
6063404.0	40.89391870336894
6093797.0	42.24628252075017
6124190.0	34.219189581442166
6154583.0	42.160846289874485
6184976.0	42.11918624037313
6215369.0	42.26279166551631
6245762.0	41.64227600188215
6276155.0	40.95499505206884
6306548.0	41.515738693735344
6336941.0	41.89987117810241
6367334.0	41.477670394647724
6397727.0	22.73380279580117
6428120.0	42.05657297953317
6458513.0	41.00610894577832
6488906.0	42.216902387577676
6519299.0	42.004069135540654
6549692.0	42.03351464956296
6580085.0	42.20643771269208
6610478.0	41.468928065014495
6640871.0	27.93641990376454
6660029.5	6.788536334405145
6675226.0	37.20760052622071
6701657.0	42.234696159476265
6732050.0	41.80302150244266
6762443.0	41.97079713892408
6792836.0	41.6725236537649
6823229.0	41.581943728891176
6853622.0	41.572990391877475
6884015.0	42.02731901045366
6914408.0	42.18802230939049
6944801.0	42.09246345633787
6975194.0	41.20961506812292
7005587.0	42.160718453404456
7035980.0	42.02671079782651
7066373.0	42.04563148897861
7096766.0	42.03975969223905
7127159.0	41.65704193091835
7157552.0	42.00424656890393
7187945.0	41.681290650962126
7218338.0	40.84739122214527
7248731.0	42.021063466512395
7279124.0	41.87809363657413
7309517.0	37.74032607683339
7327760.5	14.807329606212187
7342957.0	17.976581849578952
7370303.0	41.579039736184264
7400696.0	40.978465909525
7431089.0	39.82344494912512
7461482.0	42.14817983235436
7491875.0	41.87685992568992
7522268.0	41.76724453543236
7552661.0	31.36780771035161
7583054.0	41.75406806703655
7613447.0	42.18292541451962
7643840.0	42.31752799983764
7674233.0	42.248878909103816
7704626.0	41.734864742493635
7735019.0	41.517365678425655
7765412.0	41.93256763966319
7795805.0	3.922786314298657
7826198.0	19.475178707823144
7856591.0	41.77460656597029
7886984.0	42.168132330014124
7917377.0	29.44218206253087
7947770.0	41.50394766330593
7978163.0	30.907988888472783
8008556.0	41.73737804222734
8038949.0	41.92063561629804
8069342.0	41.55690707137895
8099735.0	42.17488817021692
8130128.0	40.855245470015944
8160521.0	41.6627165850822
8190914.0	41.972494308939915
8221307.0	42.21230169598453
8251700.0	42.11235019734482
8282093.0	35.56850538757188
8312486.0	32.59932225856313
8342879.0	40.70635692870938
8373272.0	41.66302671318427
8398726.5	7.502531415546399
8413923.0	5.721017394000579
8434058.0	42.17540772057169
8464451.0	42.18140120403567
8494844.0	42.01503754913302
8525237.0	41.77020868269224
8555630.0	41.78502937632538
8586023.0	28.573123676095673
8616416.0	31.741774585775023
8646809.0	41.5533330940449
8677202.0	41.8694380077953
8707595.0	41.97366978444159
8737988.0	42.01550983922885
8768381.0	28.694440347755958
8798774.0	33.149164850245874
8829167.0	42.08228024520871
8859560.0	42.09999304873033
8889953.0	41.91776111643124
8920346.0	40.89359700525194
8950739.0	41.68262164785949
8981132.0	41.93696968395007
9011525.0	38.802593458767674
9041918.0	40.845788776038525
9072311.0	42.013800339677495
9102704.0	42.22271353508551
9133097.0	42.09831649220833
9163490.0	41.467410578643744
9193883.0	42.24124111870213
9224276.0	41.66107841814901
9254669.0	41.925686148131916
9285062.0	41.792986974360765
9315455.0	36.376500420324405
9332033.5	17.01352254331278
9347230.0	18.899315342525963
9376241.0	42.189870871368434
9406634.0	41.66737285531055
9437027.0	31.968510730580988
9467420.0	42.00625703244927
9497813.0	42.12387988914842
9528206.0	42.239476581063826
9558599.0	42.258208508615986
9588992.0	40.52150728060786
9619385.0	41.43273178631343
9649778.0	42.193891811542436
9680171.0	41.90790993988103
9710564.0	42.16149370919484
9740957.0	42.09954623796067
9771350.0	41.38824706555006
9801743.0	42.113457365241125
9832136.0	41.747016881552284
9862529.0	33.43061836048159
9892922.0	28.53102238511721
9923315.0	37.748997514813446
9953708.0	41.373472526370335
9984101.0	42.250716728078096
1.0014494E7	42.091814890662505
1.0044887E7	41.36211709039074
1.007528E7	39.19840688437776
1.01041125E7	32.85499592983551
1.0119309E7	19.030546440889058
1.0136066E7	33.36146243007201
1.0166459E7	42.06788140313025
1.0196852E7	41.47399702008996
1.0227245E7	30.132740643822327
1.0257638E7	42.12452593179442
1.0288031E7	41.73069038508135
1.0318424E7	42.29565006429522
1.0348817E7	41.58123919727593
1.037921E7	42.075175190568395
1.0409603E7	41.95550195219724
1.0439996E7	42.08792144883181
1.0470389E7	41.18141579649165
1.0500782E7	42.13046223709394
1.0531175E7	42.0055780830612
1.0561568E7	41.917843251506476
1.0591961E7	41.411072552971596
1.0622354E7	42.040030542533415
1.0652747E7	41.741554325609165
1.068314E7	39.713841020727294
1.0713533E7	31.118917540858746
1.0743926E7	42.04958333968324
1.0774319E7	41.69117715991736
1.0804712E7	41.33939922830202
1.0835105E7	30.953579006506033
1.0865498E7	42.145099924360736
1.0895891E7	41.89297911745773
1.0926284E7	42.17391269215815
1.0956677E7	42.17358881362867
1.098707E7	41.841327047284075
1.1017463E7	41.61612440250715
1.1047856E7	42.30206864647306
1.1078249E7	34.785100022469486
1.1108642E7	41.071474670452936
1.1139035E7	42.19416271502125
1.1169428E7	41.83450642461712
1.1196832E7	9.422099615228145
1.12120285E7	0.9498922169509968
1.1230214E7	25.51999032617799
1.1260607E7	31.12101457409281
1.1291E7	41.70483307406384
1.1321393E7	41.28399155064188
1.1351786E7	41.56853910334808
1.1382179E7	41.49755177786779
1.1412572E7	41.34481442215924
1.1442965E7	42.19090837445079
1.1473358E7	42.1412892026592
1.1503751E7	41.85811214907681
1.1534144E7	42.22825923708231
1.1564537E7	42.11238825444101
1.159493E7	41.754134133667
1.1625323E7	41.33804157699691
1.1655716E7	33.16000588142817
1.1686109E7	41.38417188761195
1.1716502E7	42.16758187341514
1.1746895E7	42.108014648971185
1.1777288E7	41.34304196041812
1.1807681E7	42.11494036768893
1.1838074E7	42.06840891991356
1.1868467E7	42.103134217409526
1.189886E7	40.29627443870438
1.1929253E7	41.78537618405001
1.1959646E7	42.099537917758695
1.1990039E7	40.62873612819502
1.2020432E7	29.9819550031429
1.2050825E7	19.17623191428622
1.2081218E7	41.3834997879352
1.2111611E7	42.1858753960938
1.21419565E7	32.22546812284695
