#Position (bp)	Coverage	Std
15197.0	67.39782186687724	31.16099116071437
45590.0	57.67160201362156	17.75391673883928
75983.0	51.87510281972823	19.741616408458423
106376.0	52.49136314282894	15.160421624690516
136769.0	50.10940019083341	15.279323839061382
167162.0	63.65689467969598	20.96007504351146
197555.0	57.3633731451321	23.804350228275762
221485.0	60.579321005324324	23.411452840859074
236681.5	77.93865078137088	28.528932140103297
258341.0	59.432731221004836	20.38580522932945
288734.0	56.30276708452604	17.76942438563339
319127.0	54.675352877307276	16.19482729614336
349520.0	55.06228407857073	14.680660672544136
379913.0	53.23459349192248	17.8833387769328
410306.0	57.4118053499161	16.572765781744632
440699.0	55.52271904714902	19.09542643572923
471092.0	53.99657815944461	19.825015944442036
501485.0	57.41131181522061	19.125156003100408
531878.0	51.02941466785115	14.580253281069485
562271.0	52.131181522061	16.036359954437707
592664.0	50.783897608001844	16.439432080256804
623057.0	49.92639752574606	17.669638799203316
653450.0	53.664231895502255	17.468701418070697
683843.0	52.57996907182575	17.432813056958615
714236.0	52.344717533642616	16.097516266216505
744629.0	53.11759286677854	14.630461590242668
775022.0	50.06238278550982	13.844209119609122
805415.0	54.78399631494094	19.232856617387565
835808.0	53.68996150429375	17.041754980791197
866201.0	56.68236106998322	17.341220501174984
896594.0	54.09456124765571	14.923462593996952
926987.0	53.09367288520383	15.499889352310433
957380.0	55.49804231237456	16.269631771325795
987773.0	57.12529200802816	15.504711478911393
1018166.0	58.67607672819399	19.565162353763597
1038382.5	70.5973107569721	26.325103148456837
1053579.0	71.07227435758857	27.85140801844734
1078952.0	52.520679103740996	17.09384257039954
1109345.0	56.5155463429079	18.96251326055472
1139738.0	47.977988352581185	22.943222067053895
1170131.0	53.88964564208864	18.379013629854654
1200524.0	52.111111111111114	22.771847447223994
1230917.0	55.06741683940381	16.385082569411598
1261310.0	54.2337051294706	16.289715115487546
1291703.0	54.641693811074916	17.75865484766475
1322096.0	60.68630934754713	21.692260685747076
1348657.5	69.96058073031236	26.472394706150464
1363854.0	82.6321284092392	30.781088370603022
1382882.0	61.84993255025828	23.43821205830021
1413275.0	52.18885927680716	16.1988779110247
1443668.0	53.351396703188236	17.057609173936438
1474061.0	53.684401013391245	16.564927853675865
1504454.0	56.344980752146874	17.656128886133935
1534847.0	55.928272957588916	18.16617923801777
1565240.0	54.9908202546639	18.388413414497656
1595633.0	55.558220642911195	17.79439174904705
1626026.0	57.13644589214622	16.42189323141472
1656419.0	52.58997137498766	16.192742683238293
1686812.0	50.052314677721846	15.473380132089364
1717205.0	50.11222978975422	16.907440582972892
1747598.0	51.82278814200638	17.84031317710624
1777991.0	52.27200342184056	14.95269633523924
1808384.0	53.88582897377685	19.54656087354887
1838777.0	53.148422334090085	15.510558842083105
1869170.0	56.4161484552364	23.65968733501305
1899563.0	64.97282268943506	30.40162944338377
1929956.0	50.42782877636298	16.00330120091313
1960349.0	51.90339880893627	17.41539234416217
1990742.0	52.517586286315925	17.65647083628708
2021135.0	57.15987233902543	19.418198417206803
2051528.0	58.30694567828118	17.304167469863756
2081921.0	52.58664824137137	17.171674834129824
2112314.0	54.78912907577403	20.677876416413948
2142707.0	51.84200309281743	18.476995650689265
2173100.0	53.83308656598559	19.020308921840602
2203493.0	52.148290724837956	15.077102534212731
2233886.0	59.179087289836474	19.21887140965317
2264279.0	49.11588194650084	12.941583568726987
2294672.0	50.94281577994933	17.155577001713027
2325065.0	53.2881913598526	15.903498507086825
2355458.0	63.256835455532524	25.894816839865918
2385851.0	54.64300990359622	17.57334887629925
2416244.0	53.364031191392755	16.018569776943647
2446637.0	59.335603592932586	23.50392397327056
2477030.0	54.167637284901126	14.915343645507036
2507423.0	50.87714276313625	17.12963053963052
2537816.0	55.08149902938177	16.37158582502675
2568209.0	57.228736880202675	20.83752736384595
2598602.0	51.155331819826934	16.840728621199165
2628995.0	53.610107590563615	15.31183877933014
2659388.0	56.51811272332445	16.967876345924576
2689781.0	58.22468989569967	18.063701317851848
2720174.0	55.467640575132435	15.196747604733865
2750567.0	56.31181522061001	15.964676361381715
2780960.0	53.09028394696147	14.327008955184887
2811353.0	51.498206823939725	16.826129850348703
2841746.0	53.73250419504491	17.717897644753332
2872139.0	64.81949791070312	31.60069548060654
2889645.5	115.47597402597403	38.401002760175594
2904842.0	63.371668024676985	23.688827653985392
2932925.0	55.49116572895075	18.13203619792297
2963318.0	51.866252097522455	18.736563968233405
2993711.0	53.13124732668707	14.698236856273532
3024104.0	51.07370118119304	15.341196758009241
3054497.0	54.20892968775705	16.10999988225833
3084890.0	57.93567597802125	19.453408446530467
3115283.0	54.69716711084789	16.957627075934244
3145676.0	55.18359490672194	16.045796171287556
3176069.0	51.85799361695127	17.558370768263153
3206462.0	54.63392886519922	17.648853188973145
3236855.0	54.738854341460204	17.783382009108962
3267248.0	52.62228144638568	17.142021834618987
3297641.0	60.05228177540881	14.590258025708005
3322340.5	71.26823108492056	25.30714512214683
3337537.0	93.98015280583121	99.64677054186906
3358427.0	188.69772645016945	170.18629108000772
3388820.0	117.62968446681802	141.45796328903887
3410819.5	153.15750404233427	194.50493453264403
3426016.0	73.04229463275153	20.15868275998559
3449606.0	58.62935544368769	18.60481595673894
3479999.0	55.00342184055539	18.54955542988207
3510392.0	54.4402658506893	16.920689772432123
3540785.0	50.95581219359721	21.96068549251191
3571178.0	52.20856776231369	16.506725407555944
3601571.0	53.67380646859474	16.93020543346944
3631964.0	51.87256934162472	17.89788683909465
3662357.0	54.920508011713224	18.088774530758318
3692750.0	53.02368966538348	15.481732431738635
3723143.0	54.948836903234294	18.168388749462274
3753536.0	51.020794261836606	14.3506757511688
3783929.0	54.23258645082749	17.465492579747163
3814322.0	54.456684104892574	17.020457767862144
3844715.0	53.27460270457013	17.137875439687768
3875108.0	63.570690619550554	28.281077884363793
3905501.0	56.599809166584414	20.695783806789162
3935894.0	56.27878129832527	17.219011506277436
3966287.0	58.33626163919323	17.89097888112638
3987990.0	81.77461000537923	28.27280893717282
4003186.5	72.62054085155351	25.144110534904282
4027073.0	56.91896160300069	25.184603855893346
4057466.0	55.04310203007272	15.440996536282707
4087859.0	52.85355180469187	18.705763904847874
4118252.0	53.03063205343336	16.749592337836077
4148645.0	53.903464613562335	19.879710977890806
4179038.0	56.36475504227947	15.840891182269116
4209431.0	51.59892080413253	18.076229530247847
4239824.0	60.26779192577238	15.736358368381213
4259839.0	78.93701359344195	24.402395618095447
4275035.5	67.34577953362883	23.242205895756786
4300610.0	57.57667884052249	17.3259182866983
4331003.0	55.90731418418715	20.82059051608185
4361396.0	53.405652617379005	19.97063616136203
4391789.0	55.50307636626855	18.318673080683972
4422182.0	52.49290955154147	17.29273431871933
4452575.0	55.52051459217583	17.167628553214655
4482968.0	53.2565064324022	15.179094039638178
4513361.0	55.87464218734577	19.000903926255877
4543754.0	55.272562761162106	15.882508355459409
4574147.0	52.92205442042576	17.533672499105627
4604540.0	52.41598394367124	15.224666763860828
4634933.0	50.659855887868915	16.128139043792128
4665326.0	53.905142631527	18.679953003883316
4695719.0	49.83989734478334	18.023982604730012
4726112.0	54.42427532655546	15.604665230054094
4756505.0	52.23291547395782	17.848463900480386
4786898.0	58.98878031125588	20.903990142298476
4817291.0	64.62935544368769	25.44928888478464
4847684.0	58.58895140328365	19.82217942334887
4878077.0	53.69305432171882	17.118817917457402
4908470.0	51.792748330207615	16.246369646792697
4938863.0	51.301944526700225	15.198460093746409
4969256.0	53.72016582765769	16.935165258346593
4999649.0	54.57888329549567	16.063784575117836
5030042.0	53.14147994604021	15.794412365813972
5060435.0	53.74688250584016	19.159292054159593
5090828.0	59.16615668081466	20.21556582037295
5121221.0	54.899187312868094	18.543029534822146
5151614.0	52.84354950152996	17.300585793894307
5182007.0	54.79498568749383	18.552945647227848
5212400.0	53.35764814266443	15.4497880155446
5242793.0	49.99299180732405	19.732388525242722
5273186.0	55.113019445267	15.673779302237232
5303579.0	55.57434277629717	17.237974483326905
5333972.0	62.39597933734741	21.776692310134155
5352383.0	86.17078861409239	26.527381616432876
5367579.5	69.0553747287598	24.036649429021107
5394758.0	54.167538577962034	16.32071109058727
5425151.0	54.86691014378311	18.856895358195352
5455544.0	56.21208830980818	18.05631196388793
5485937.0	51.30572829269898	15.933467888082163
5516330.0	55.32060013818972	17.098757815600937
5546723.0	53.928240055275886	18.563027506177722
5577116.0	82.20017767249037	86.98422039714012
5607509.0	54.187938012042245	16.683060735771495
5637902.0	50.885467048333496	18.396948164666735
5668295.0	56.48662520975225	16.57721826582584
5698688.0	55.494686276445236	17.348787367529347
5729081.0	56.24943243510019	16.724502355562826
5759474.0	52.16780179646629	16.424142077951668
5789867.0	54.035666107327344	14.725424293373676
5820260.0	53.23801533247787	17.465298542444618
5850653.0	59.562728259796664	16.316532426189646
5881046.0	60.840259270226696	22.615771825463064
5907241.5	73.60378216201472	31.40594085826494
5922438.0	75.9552114353782	28.438709788127547
5941832.0	62.45964531306551	20.65022621809633
5972225.0	55.53821603658737	18.819076358358803
6002618.0	53.170960418517424	16.330240894633725
6033011.0	52.66015200868621	17.677558320469274
6063404.0	53.804099628203865	16.76470916239745
6093797.0	52.916987464218735	16.704724094124884
