#Position (bp)	Coverage	Std
15197.0	64.70374757345441	31.566820964935065
45590.0	49.30997269108018	15.3762151808541
75983.0	41.615635179153095	16.242432161076007
106376.0	41.03938406870003	11.553443287100206
136769.0	40.76284012766097	15.273727235291297
167162.0	53.22445957950844	17.16989853553961
197555.0	52.16813081959662	20.924985053912593
221485.0	60.02885441117536	23.36088810208366
236681.5	73.96031254835216	29.106475398159553
258341.0	55.183496199782844	18.315330218914106
288734.0	46.77672490376074	16.033766355443344
319127.0	43.2276511038726	12.137886936342722
349520.0	42.38087717566545	13.32494183670117
379913.0	41.42562432138979	14.04561407817475
410306.0	45.494817885697366	14.916940658621616
440699.0	46.021880038166685	16.783337565380563
471092.0	46.00901523377093	16.27654358544029
501485.0	46.57345441384529	16.711288603271292
531878.0	40.30135228506564	12.862889267602275
562271.0	42.29217253972954	13.616614857506711
592664.0	39.15036357055901	11.974885705989148
623057.0	40.99513045767117	15.767214105045841
653450.0	43.842595334452014	16.047839389786418
683843.0	40.45974402000461	14.08437986543463
714236.0	34.01694469121179	17.86543286098882
744629.0	43.12055407495147	12.07528969951774
775022.0	38.51251933010891	13.469307160472189
805415.0	41.845030105616424	16.421687864827195
835808.0	42.06119830224065	13.581060385612167
866201.0	43.21481920178989	12.756556761162088
896594.0	40.45579574244069	12.545148287940371
926987.0	40.5835554239463	13.515454935991077
957380.0	44.53959793373474	14.452168222145499
987773.0	48.109926627841936	12.670214424533208
1018166.0	55.29770012831902	17.632536970530058
1038382.5	72.71374501992032	28.375874242810994
1053579.0	70.1946150444652	28.875999003146454
1078952.0	47.60823215872076	16.585760589977202
1109345.0	45.91152568025532	17.166775675197485
1139738.0	39.58671404599743	19.058750625082165
1170131.0	48.870825519033986	30.32377949187185
1200524.0	41.05678939229428	18.793295903442676
1230917.0	43.414667851149936	14.811972577464958
1261310.0	44.529793044451026	15.387927297656045
1291703.0	44.72500246767348	14.266765050393367
1322096.0	51.71782976343237	18.291194472095132
1348657.5	66.14544654641443	26.027904752033074
1363854.0	78.88150854756623	29.45739452380369
1382882.0	57.41598394367124	20.68813223847747
1413275.0	44.47030566248807	14.6222328329643
1443668.0	43.66564669496265	14.945798606825543
1474061.0	41.23725857927813	13.28664216424368
1504454.0	45.58572697660645	15.376608902457145
1534847.0	42.88322969104728	15.367146094421368
1565240.0	43.455400914684304	14.49097713702608
1595633.0	44.20550784720166	15.747431778134956
1626026.0	43.64715559503833	14.863138116666002
1656419.0	41.6545915177837	13.83467919049393
1686812.0	39.88346000723851	15.735327547193647
1717205.0	39.01589181719475	13.15987506462404
1747598.0	39.56239923666634	13.79538584747628
1777991.0	41.78014674431613	14.983972397727035
1808384.0	45.03056624880729	14.148824021884304
1838777.0	43.15016615668082	13.981843776285858
1869170.0	45.38604283881157	20.206125319102593
1899563.0	52.25528904681999	24.095022273862213
1929956.0	40.15131773763696	13.752401584342216
1960349.0	41.141644457605366	13.651028318238971
1990742.0	41.6154377652749	16.02535581775471
2021135.0	46.45132102786826	18.030652565605205
2051528.0	45.348106471884975	14.40167988497733
2081921.0	43.57585628269668	14.539215031451775
2112314.0	42.437502056394564	16.72491745322907
2142707.0	41.68413779488698	15.64126158368289
2173100.0	42.242062316980885	14.548382967805136
2203493.0	39.83726515974073	14.295049335172486
2233886.0	47.859276807159546	20.153361109375016
2264279.0	39.12061987957753	11.949898976393644
2294672.0	41.49337018392393	14.573507766325223
2325065.0	41.77751455927352	15.309653278225799
2355458.0	52.680057908070935	24.48340540306743
2385851.0	42.690126015858915	14.452362873133273
2416244.0	41.411246010594546	14.422046546121267
2446637.0	47.21435856940743	19.262095651603467
2477030.0	42.21343730464252	12.20883980649227
2507423.0	39.944131872470635	15.405629881321708
2537816.0	43.010824860987725	14.256299039967596
2568209.0	46.75813509689731	19.658132520278855
2598602.0	41.022011647418815	12.748678597213912
2628995.0	41.76214917908729	14.342819833233564
2659388.0	44.21514822492021	13.944480066723916
2689781.0	43.964728720429044	16.416210140725642
2720174.0	43.77560622511763	14.300933463374474
2750567.0	42.991741519428814	15.582364642414698
2780960.0	41.22373572862172	12.171146528474203
2811353.0	40.40374428322311	13.821366481685192
2841746.0	43.545651959332744	14.616209048168264
2872139.0	58.1674069687099	29.875100556664552
2889645.5	100.18333333333334	33.500142146109226
2904842.0	62.56842432002483	24.06205843788489
2932925.0	48.72102128779653	17.18537222152587
2963318.0	41.963182311716515	16.039105962624028
2993711.0	42.08939558450959	12.901085054796367
3024104.0	38.9789096173461	15.372259217065217
3054497.0	41.648603296811764	14.34767883209396
3084890.0	45.87375382489389	16.458679538033692
3115283.0	42.21912940479716	12.819220415788488
3145676.0	43.51225611160464	14.79322599771057
3176069.0	40.17708024874149	11.912904078562713
3206462.0	44.325798703648864	14.474674586641619
3236855.0	44.32162010989373	13.817705916992004
3267248.0	42.84200309281743	15.501477084270487
3297641.0	54.155101503635706	15.067594658018146
3322340.5	74.81279595917078	28.773387332457144
3337537.0	180.01220690260823	201.01984228256143
3358427.0	392.8263086895009	354.9689579519116
3388820.0	250.18306846971342	317.66374009083773
3410819.5	312.5417462884022	417.2070970989867
3426016.0	72.71477929350092	24.78792757429004
3449606.0	54.86997005889514	18.453407453252055
3479999.0	46.34981739216267	15.48248474649902
3510392.0	43.596551837594184	15.691226493986965
3540785.0	47.88852696344553	26.267159019279166
3571178.0	41.03003981179877	14.204578337079036
3601571.0	42.79695982627579	14.370897193454413
3631964.0	38.54249333728161	13.486041898749408
3662357.0	42.5143289573257	14.532976852020289
3692750.0	41.3394531635574	13.127808440734439
3723143.0	44.922811173625504	15.880408643127561
3753536.0	40.96495903662027	14.289076435959364
3783929.0	43.8673049715395	15.89398815923274
3814322.0	43.58329220544204	14.660946156949002
3844715.0	42.014213799230085	14.070870813677578
3875108.0	51.77642878294344	25.976482559586966
3905501.0	46.19718356200441	16.030468349579184
3935894.0	46.84223340900866	16.535492088282453
3966287.0	52.910439903925244	18.850111935169345
3987990.0	79.72573580265887	29.262769696487894
4003186.5	63.87750287686997	24.632883333297638
4027073.0	49.50784720165828	19.137095933275383
4057466.0	44.25818445036686	13.273784949805863
4087859.0	43.376501168032114	16.210018987018604
4118252.0	42.55762840127661	15.057455847733891
4148645.0	42.04402329483763	13.404507251714652
4179038.0	45.785082091271015	15.709028177507019
4209431.0	43.81505609844372	15.810791064090344
4239824.0	54.50208929687757	15.68170071058377
4259839.0	75.13510428556604	20.039610044553793
4275035.5	66.8918385045288	27.028267965656948
4300610.0	50.958641792518016	17.302292578262314
4331003.0	46.032211364458924	14.803233499518262
4361396.0	41.81808311124272	17.263100576932857
4391789.0	45.02697989668674	13.314224783339252
4422182.0	42.02257098674037	12.747834634255993
4452575.0	41.55891159148488	14.305267345959352
4482968.0	40.96199782844734	15.086944634274271
4513361.0	43.555884578685884	15.117268274577452
4543754.0	45.69407429342283	21.335776961271215
4574147.0	43.76254400684368	15.921525755946332
4604540.0	43.00651465798045	13.166104087567748
4634933.0	40.951929720659365	13.662985124215139
4665326.0	42.996117527062154	17.391729267067063
4695719.0	41.306616655150854	14.000330194319064
4726112.0	43.52788471029513	13.60659425059479
4756505.0	41.433816997334915	15.511315061686886
4786898.0	46.424735958937916	16.592772721986353
4817291.0	53.37821208830981	24.285451895262625
4847684.0	47.54624420096733	18.39493960790204
4878077.0	41.6531767183233	15.329134494817847
4908470.0	41.404402329483766	13.017828421404763
4938863.0	40.10087849175797	12.070013403936922
4969256.0	42.12736485374922	12.17727607921843
4999649.0	43.517421774750765	14.620873675238288
5030042.0	42.855854966604156	16.110978139835225
5060435.0	42.65258447668871	15.869523394753422
5090828.0	47.81015365380186	19.593154048940075
5121221.0	43.660711348007766	14.988810136544544
5151614.0	42.63080314546112	14.087398932132563
5182007.0	42.89359391965255	15.737772762613343
5212400.0	42.03263909452834	12.712548533043304
5242793.0	39.05774355937223	12.992377083156015
5273186.0	43.74875793768302	15.304115063617141
5303579.0	44.47303655446978	14.61317764932593
5333972.0	57.15335768104498	20.82676690515468
5352383.0	79.44890340643957	26.589544724000955
5367579.5	67.93982640627608	28.276880980705698
5394758.0	48.42809199486724	16.203295054956442
5425151.0	45.00490244464186	16.66243555018654
5455544.0	45.86480439574902	16.903887739862586
5485937.0	42.23794952785181	14.016056521853134
5516330.0	42.28763202053104	14.125173081848446
5546723.0	41.89839765735531	15.037718947675469
5577116.0	63.973579442634815	66.6043314832388
5607509.0	42.29799624913631	13.80287874749897
5637902.0	40.589642351857336	14.176684491810407
5668295.0	44.009771986970684	12.150834522262457
5698688.0	43.53808442733524	13.527599676790299
5729081.0	44.97269108018293	16.078565989415367
5759474.0	41.77754746158655	16.02152111837287
5789867.0	44.37166452801632	13.549926203310406
5820260.0	42.50228671075577	15.499877677208394
5850653.0	47.81189747639259	15.417924661956999
5881046.0	52.536899944066064	21.335450029478764
5907241.5	70.20320029093554	29.681693934377698
5922438.0	77.9779630732579	28.74352090548535
5941832.0	57.74967920244793	20.92130218395166
5972225.0	47.62099825617741	16.604012130605177
6002618.0	44.495936564340475	15.358400499295245
6033011.0	41.77550751817853	15.171905635959515
6063404.0	42.12091600039483	13.127658061476708
6093797.0	43.617905438752345	14.151827015506294
6124190.0	43.580528411147306	14.945904275681666
6154583.0	42.692363373145135	15.283828062911397
6184976.0	41.07199026091534	12.136025890036887
6215369.0	38.35577271082157	13.208137922507804
6245762.0	45.137169743032935	12.258270377302118
6276155.0	42.9139275491067	14.988647696408494
6306548.0	41.09725923732439	12.788054330649743
6336941.0	46.15812851643471	14.355395718692415
6367334.0	45.74293422827625	15.541432053982449
6397727.0	54.805547329977294	23.03361661764957
6428120.0	43.93116836113579	15.676277144789761
6458513.0	44.12321916230711	15.399353819199458
6488906.0	43.32523936432731	13.944124954081472
6519299.0	42.24972855591748	12.459049495141144
6549692.0	47.09462705228177	14.547419503376496
6580085.0	45.1042345276873	12.959750045622938
6610478.0	49.51485539433422	13.614999441246697
6640871.0	57.81620767939986	18.216992511794505
6660029.5	81.9718576476527	35.145620841165325
6675226.0	67.98299879834438	30.679587386438964
6701657.0	50.506234988319676	17.389492026181646
6732050.0	43.6137268449972	15.601743640780844
6762443.0	41.39110979501859	13.019445908709612
6792836.0	45.151844174645476	11.739682958111086
6823229.0	43.67601092356793	15.755978142741908
6853622.0	42.26746290264206	12.947174307213706
6884015.0	42.24630671536209	13.623741183117247
6914408.0	41.34961997828447	17.087627207612883
6944801.0	39.423880498799065	13.107121377447662
6975194.0	42.937189484420756	17.075268697901002
7005587.0	39.57559306419241	13.392185779400933
7035980.0	44.50537952818083	15.153821461031953
7066373.0	45.69144210838022	15.674919123465795
7096766.0	41.89523903530418	14.38153032321439
7127159.0	42.04882703254039	12.627791806850158
7157552.0	45.307603724541835	14.500464879539722
7187945.0	42.19300496824927	14.2537808833286
7218338.0	41.218438456223474	12.09693761717195
7248731.0	46.46945020234922	14.168415123163685
7279124.0	45.175566742341985	15.20366673698165
7309517.0	60.55627940644227	20.595358430138017
7327760.5	79.55004922874959	31.283686143210893
7342957.0	69.5920408247253	29.307964588916768
7370303.0	48.492547626098116	16.192654294597077
7400696.0	45.484980094100614	14.932509195781899
7431089.0	38.25377554042049	12.248071957383628
7461482.0	41.17155266015201	14.643567878622997
7491875.0	43.692231763893	16.016635809163287
7522268.0	43.91807324054881	15.235243927152057
7552661.0	44.47724805053795	17.60331919389974
7583054.0	41.90102984239792	15.865463350270941
7613447.0	41.660842957259895	13.965446357655216
7643840.0	42.1569111308525	11.723058433530145
7674233.0	43.75938538479255	15.866399658002404
7704626.0	43.888691475010695	15.613803921478096
7735019.0	42.51949462047182	14.048880360515168
7765412.0	40.358306188925084	16.206175196512262
7795805.0	1626.6106340275721	1519.6089367009629
7826198.0	57.726384364820845	142.46231052473976
7856591.0	40.18076530780114	12.866246106860713
7886984.0	43.75866153390584	15.092195199414249
7917377.0	48.95818116013556	25.818591066419938
7947770.0	42.55335110058237	13.265226806460138
7978163.0	46.10390550455697	20.804973096292613
8008556.0	40.673181324647125	16.41183025370757
8038949.0	41.89365972427861	15.095903073554737
8069342.0	41.38982660481032	14.354971695702874
8099735.0	39.650741947158885	14.803431313481994
8130128.0	37.81485868456552	14.51479140551524
8160521.0	43.9817392162669	16.25704406068815
8190914.0	44.01556279406442	13.293419430850415
8221307.0	40.601980719244565	13.31984931643458
8251700.0	41.821143026354754	14.893647914416343
8282093.0	43.133813707103606	12.480060759456828
8312486.0	47.20866646925279	18.041139371849585
8342879.0	42.41989931892212	17.618466381843298
