#Position (bp)	Coverage	Std
15197.0	80.94942914486889	39.57535344964877
45590.0	68.16388642121541	18.208527908629755
75983.0	63.81841213437305	22.048782668479607
106376.0	64.94682986213931	20.147433911350916
136769.0	59.4615536472214	18.833167146802214
167162.0	74.75602934886322	23.512097062048515
197555.0	70.767907083868	29.773625228610904
221485.0	86.59025591114673	29.860591911966978
236681.5	141.49961318273247	45.71901633104326
258341.0	110.1057480340868	33.527854591778706
288734.0	102.16961142368308	28.26015796395923
319127.0	95.84124633961767	25.81766968396594
349520.0	97.66011910637317	26.276593180856757
379913.0	89.72681209489028	27.40997294152533
410306.0	95.5371302602573	25.12552633941805
440699.0	95.94202612443655	29.944823078084305
471092.0	89.60339551870497	27.898941486565487
501485.0	92.39601223966045	26.41818579906703
531878.0	88.21531273648537	24.00230305141133
562271.0	86.29167900503406	25.138038281538506
592664.0	83.35754943572533	23.166733950615566
623057.0	87.55154147336557	26.360938689772205
653450.0	91.05925706577172	23.854216060494583
683843.0	90.74148652650281	25.540357749728972
714236.0	88.49692363373146	24.041959695760415
744629.0	95.19675583193498	24.16087613022047
775022.0	84.08080808080808	22.19324205161316
805415.0	91.27483302076136	26.62206318108414
835808.0	89.728555917481	25.837549845185297
866201.0	92.7917283585036	24.722688598868196
896594.0	91.45648669101438	22.96713572040321
926987.0	97.27213503109269	25.292655495322503
957380.0	98.44457605369658	26.15638324948318
987773.0	102.64564208863884	27.318096920775467
1018166.0	112.67824828085415	33.58451898970832
1038382.5	126.84203187250996	37.57619085966422
1053579.0	90.9770058468039	36.795290212349656
1078952.0	65.58325930312901	21.46650824451027
1109345.0	66.35814167735992	19.786380970538694
1139738.0	58.312999703879186	25.943209327736394
1170131.0	61.320238212746354	19.944490796325994
1200524.0	57.492514723785085	27.05356970647424
1230917.0	62.04938637186194	16.844060385863926
1261310.0	65.18510841312144	19.965519911226153
1291703.0	66.19343269831869	18.112822152418453
1322096.0	71.93544566183003	24.432536440231377
1348657.5	81.94584249890013	28.335977637705707
1363854.0	96.04489103484275	30.99200285813769
1382882.0	75.57644852433125	27.36265343037173
1413275.0	64.86039548580266	21.552886826205384
1443668.0	64.53683413944	20.677362457486428
1474061.0	62.14657980456026	16.59532356584007
1504454.0	65.05945447964992	19.786279534796467
1534847.0	61.118086401474024	17.69802484945354
1565240.0	62.72918106142862	20.281459775717018
1595633.0	61.05537459283388	16.99072579199707
1626026.0	63.85707235218636	19.502728802838906
1656419.0	61.614549402823016	19.79926490215266
1686812.0	56.33280689632481	20.08782660744263
1717205.0	58.63248116342579	20.10058688848677
1747598.0	58.30243806139572	18.214122340205126
1777991.0	58.649327147698486	17.955026675661045
1808384.0	58.950843944329286	20.364129231383366
1838777.0	61.422663113216856	19.49542329954732
1869170.0	64.39653867666897	25.352736103117593
1899563.0	76.28782943440923	37.01425195996571
1929956.0	58.09038265390057	19.406418722135715
1960349.0	58.68538808278222	19.002049357239027
1990742.0	58.34099957226993	18.906229931447843
2021135.0	65.03704800447471	21.919725195517188
2051528.0	64.88599348534201	20.06073510982208
2081921.0	60.84562234725101	19.118281035686348
2112314.0	61.138255519363014	20.270781516562344
2142707.0	59.69654196690027	20.20071852813019
