#Position (bp)	insert size
15197.0	262.8648826136923
45590.0	264.6828752642706
75983.0	273.54229211341436
106376.0	271.55045002368547
136769.0	265.253374378404
167162.0	264.95553221288515
197555.0	271.23683683683686
221485.0	262.5148005148005
236681.5	273.0528369858901
258341.0	265.08558288342334
288734.0	265.9118961481166
319127.0	270.1760427807487
349520.0	268.74340425531915
379913.0	269.1286676809389
410306.0	270.4835230677052
440699.0	266.7742566510172
471092.0	259.1724205570812
501485.0	262.73957942170483
531878.0	267.65685840707965
562271.0	269.271219302025
592664.0	266.2986251972053
623057.0	269.5806594379288
653450.0	267.3769866497139
683843.0	266.70733262486715
714236.0	266.7085201793722
744629.0	266.6715405806315
775022.0	268.78445310708554
805415.0	264.1003828158231
835808.0	266.17702201874863
866201.0	267.9839883551674
896594.0	271.4722542021644
926987.0	272.13602550478214
957380.0	267.0508982035928
987773.0	265.81845365228537
1018166.0	263.6125280554989
1038382.5	258.4643179765131
1053579.0	261.90831074977416
1078952.0	267.9135198135198
1109345.0	268.4988804299149
1139738.0	272.6641121086052
1170131.0	260.23163507109007
1200524.0	261.23379730317527
1230917.0	268.92130315210494
1261310.0	270.19130626654896
1291703.0	270.6516904923985
1322096.0	264.54398340248963
1348657.5	259.1250560286867
1363854.0	262.6226622662266
1382882.0	265.8317479191439
1413275.0	272.65603751465414
1443668.0	270.94626218851573
1474061.0	269.1562429948442
1504454.0	267.53090983774905
1534847.0	265.68794326241135
1565240.0	265.1264974619289
1595633.0	267.0793843661401
1626026.0	266.88081097685847
1656419.0	268.50894415357766
1686812.0	265.42682374263705
1717205.0	270.2308743169399
1747598.0	268.16347469220244
1777991.0	265.78031445186303
1808384.0	260.08730476571884
1838777.0	265.2912912912913
1869170.0	261.47277362957567
1899563.0	269.94909601544674
1929956.0	264.8065075921909
1960349.0	265.35029069767444
1990742.0	266.0481527604815
2021135.0	264.30546202768426
2051528.0	270.33456258963326
2081921.0	270.2796811032105
2112314.0	278.1747323340471
2142707.0	270.79679613780996
2173100.0	261.83008181246066
2203493.0	265.84774109470027
2233886.0	270.76302129944514
2264279.0	269.83832609192774
2294672.0	266.27586951825447
2325065.0	262.6021897810219
2355458.0	264.62134058550635
2385851.0	265.49541093032957
2416244.0	267.26703296703295
2446637.0	267.6060115190785
2477030.0	265.21345089194176
2507423.0	267.91404519273374
2537816.0	262.7636805837049
2568209.0	265.1810769814183
2598602.0	264.70497916209695
2628995.0	269.03129721562703
2659388.0	272.1422336837929
2689781.0	266.3261177422618
2720174.0	264.9384231329311
2750567.0	269.3403119868637
2780960.0	269.93114899269426
2811353.0	267.0991011235955
2841746.0	265.9084458686198
2872139.0	261.56858126472184
2889645.5	271.58540497193263
2904842.0	267.03048139583774
2932925.0	265.78996322734156
2963318.0	272.95857332742577
2993711.0	267.2928251121076
3024104.0	266.47547974413646
3054497.0	266.0224570673712
3084890.0	267.15361861565765
3115283.0	267.4824488090263
3145676.0	268.0846605196982
3176069.0	266.53125700201656
3206462.0	262.55718642775446
3236855.0	263.9148979591837
