#Position (bp)	Coverage	Std
15197.0	66.3724541835291	29.75732190275092
45590.0	56.4840588293357	15.530169390162442
75983.0	52.092949034317115	15.549421942694515
106376.0	53.33767643865364	13.675007265424275
136769.0	49.00450761688547	14.086228755610605
167162.0	62.39601223966045	19.36677797073778
197555.0	55.786134965288056	21.793533796874467
221485.0	60.834373389820804	21.45226006373994
236681.5	88.10714838310382	39.60273970458266
258341.0	54.88040009212648	18.507088423526554
288734.0	52.95824696476162	17.08353213035947
319127.0	52.929457440858094	16.07457511896217
349520.0	52.767150330668244	15.249807911311068
379913.0	49.46398841838581	15.921339767146383
410306.0	52.31043332346264	14.01193375306961
440699.0	50.81601026552167	18.55492912040477
471092.0	47.51038067976179	15.216825286161264
501485.0	52.39239298522686	17.120687918194818
531878.0	47.84799131378936	15.476686302489592
562271.0	46.73947948540783	16.152207011227002
592664.0	45.1296680156615	12.183417399353294
623057.0	46.0137202645346	12.979740432628741
653450.0	48.93755140986411	16.11114968619056
683843.0	48.8837561280558	16.089824114499645
714236.0	47.479024775441715	13.637045355249182
744629.0	48.86161287138486	15.099413924346543
775022.0	45.337018392392984	13.140549333448204
805415.0	48.71430921593788	16.50763132260347
835808.0	48.17622478860264	14.511317099290961
866201.0	51.26400815977363	13.673136458495577
896594.0	49.440660678445695	13.528854652281055
926987.0	49.63975257460599	15.598572607048265
957380.0	51.22798012700293	13.372551148013288
987773.0	51.68943506728523	14.989147084456862
1018166.0	55.82147204948508	17.847623278668394
1038382.5	67.09890438247012	19.98614310803015
1053579.0	64.19127401365893	24.730536189757174
1078952.0	48.34419109663409	14.763933891554785
1109345.0	53.03237587602408	14.84382776939177
1139738.0	44.89089592998388	20.110284718911085
1170131.0	51.37344125292008	14.851714430042485
1200524.0	47.983614648109764	22.26290833398122
1230917.0	50.804099628203865	16.304678148612016
1261310.0	50.54489520613299	15.355418127073898
1291703.0	50.40538939887474	14.99116422332954
1322096.0	55.26433718290396	19.30740707994113
1348657.5	63.72727672679279	21.67020535814021
1363854.0	70.45491321936578	22.630159142873676
1382882.0	56.22116934820518	18.565479549294487
1413275.0	48.163162570328694	13.430496825904207
1443668.0	50.489257394794855	15.715917520191566
1474061.0	51.139571611884314	12.701964958066133
1504454.0	52.92077123021748	17.299365743988325
1534847.0	49.094857368473	14.233306368051476
1565240.0	47.738887243773235	15.598146519471197
1595633.0	48.31395387095713	14.188236582318082
1626026.0	49.63741651038068	14.651374822648174
1656419.0	47.64370085216991	13.95185162577765
1686812.0	44.99207054255914	17.010262424097107
1717205.0	45.87233902543349	15.882995175607247
1747598.0	46.00194123646892	15.76105697557953
1777991.0	46.29539696640674	12.444289038799148
1808384.0	47.78699042542691	16.26181668208478
1838777.0	47.765900042773005	14.984827650583714
1869170.0	50.66683117823183	20.5091662604997
1899563.0	58.306188925081436	26.898489551839784
1929956.0	45.74958049550884	16.0917799562499
1960349.0	46.91060441549041	15.22060223747052
1990742.0	45.5399598591781	14.988484156925594
2021135.0	49.77248050537953	18.442940985311285
2051528.0	50.56858487151647	15.115077496639284
2081921.0	47.42871713881486	13.613555432768978
2112314.0	46.93659724278617	17.63351006265066
2142707.0	45.80548152535123	15.70076116712996
2173100.0	48.646234330273415	14.977648159677504
2203493.0	45.89734478333827	15.236145541153304
2233886.0	52.26390945283453	17.850798446166582
2264279.0	45.31033461652354	13.052837506559948
2294672.0	45.28138058105485	12.473045989428595
2325065.0	48.0770901194354	13.391037162494287
2355458.0	55.94673115520021	24.175515825443092
2385851.0	47.52271904714902	13.994160971950196
2416244.0	46.58934623104004	14.576964992753476
2446637.0	53.771328924423386	21.842239817973123
2477030.0	46.29000098706939	13.269385689802672
